Time,M024,,,M025,,,M026,,,M027,,,M028,,,M029,,,M030,,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,
33.05833,261.607,1201.7,1124.72,276.234,1221.84,959.301,246.35,1219.34,449.816,231.346,1122.11,43.0196,193.681,1086.74,5.44441,279.048,1233.63,-14.8631,232.74,1328.26,-13.5632,33.05833
33.06663,262.756,1201.09,1124.67,277.48,1221.46,959.226,246.521,1218.4,449.777,231.92,1122,43.156,193.787,1086.63,5.43445,279.201,1233.53,-14.8505,232.668,1328.01,-13.5968,33.06663
33.07503,263.874,1200.47,1124.6,278.755,1221.26,959.154,247.897,1218.84,449.693,231.541,1122.01,42.8688,193.855,1086.71,5.30374,279.752,1233.32,-14.4743,232.981,1327.8,-13.2343,33.07503
33.08333,264.987,1199.86,1124.55,280.047,1221.09,959.046,248.748,1218.75,449.63,232.097,1121.94,42.9515,193.971,1086.55,5.34332,279.4,1233.5,-14.8961,233.01,1327.96,-13.3826,33.08333
33.09163,266.114,1199.38,1124.48,281.317,1220.9,959.051,249.015,1218.13,449.777,232.582,1121.82,43.0573,193.923,1086.61,5.21117,279.747,1233.39,-14.6669,233.124,1327.76,-13.2174,33.09163
33.10003,267.212,1198.87,1124.44,282.6,1220.95,959.023,250.081,1218.44,449.461,232.514,1121.91,42.8711,194.084,1086.48,5.26208,279.3,1233.48,-15.0403,232.892,1328.04,-13.4504,33.10003
33.10833,268.271,1198.45,1124.4,283.902,1221.02,958.973,250.854,1218.51,449.321,232.363,1121.82,42.6795,194.095,1086.53,5.1257,279.931,1233.32,-14.6156,233,1327.7,-13.2753,33.10833
33.11663,269.429,1198.17,1124.34,285.108,1221.06,958.91,251.154,1217.98,449.448,232.467,1121.7,42.6788,194.238,1086.5,5.0841,279.419,1233.42,-15.0237,232.86,1327.82,-13.4649,33.11663
33.12503,270.511,1197.8,1124.28,286.523,1221.29,958.897,252.157,1218.43,449.107,232.48,1121.73,42.4924,194.243,1086.47,5.02366,279.375,1233.43,-15.0641,232.913,1327.79,-13.4187,33.12503
33.13333,271.67,1197.57,1124.19,287.763,1221.44,958.846,251.992,1218.02,449.289,233.164,1121.62,42.5549,194.376,1086.35,5.10079,279.455,1233.46,-15.0865,232.892,1327.72,-13.3962,33.13333
33.14163,272.73,1197.35,1124.12,289.163,1221.91,958.737,253.612,1218.69,448.837,232.937,1121.67,42.3995,194.452,1086.37,4.9637,279.847,1233.23,-14.7889,232.917,1327.47,-13.2154,33.14163
33.15003,273.827,1197.08,1124.04,290.354,1222.33,958.613,254.621,1218.92,448.666,233.182,1121.67,42.3586,194.484,1086.15,5.0649,279.496,1233.39,-15.0922,232.834,1327.77,-13.447,33.15003
33.15833,274.95,1197.03,1123.9,291.557,1222.67,958.485,254.86,1218.67,448.66,233.495,1121.67,42.3672,194.615,1086.26,4.91095,280.024,1233.27,-14.7411,232.901,1327.5,-13.234,33.15833
33.16663,275.974,1197.02,1123.79,292.875,1223.29,958.378,255.751,1219.18,448.361,233.392,1121.73,42.1861,194.658,1086.14,4.97073,279.665,1233.39,-15.0669,232.698,1327.67,-13.423,33.16663
33.17503,277.128,1196.98,1123.6,294.092,1223.92,958.264,256.441,1219.5,448.174,233.495,1121.75,42.1382,194.654,1086.22,4.83292,280.342,1233.56,-14.5142,232.708,1327.36,-13.1926,33.17503
33.18333,278.232,1197.1,1123.39,295.183,1224.45,958.137,256.667,1219.37,448.174,233.626,1121.7,42.1452,194.723,1086.19,4.83084,279.623,1233.51,-15.1204,232.699,1327.63,-13.3634,33.18333
33.19163,279.319,1197.19,1123.19,296.363,1225.19,958.049,257.751,1220.22,447.728,233.542,1121.75,42.0013,194.774,1086.15,4.82154,279.496,1233.47,-15.1896,232.449,1327.6,-13.4115,33.19163
33.20003,280.38,1197.42,1122.88,297.43,1225.93,957.9,258.15,1220.37,447.655,233.864,1121.74,42.0556,194.856,1086.05,4.92489,279.62,1233.51,-15.0988,232.397,1327.62,-13.3845,33.20003
33.20833,281.469,1197.71,1122.59,298.537,1226.86,957.786,259.116,1221.24,447.349,233.766,1121.86,41.8868,194.89,1086.15,4.82207,279.956,1233.33,-14.7999,232.424,1327.36,-13.2088,33.20833
33.21663,282.513,1197.98,1122.3,299.634,1227.67,957.654,259.586,1221.67,447.118,233.714,1121.92,41.7485,194.968,1086.02,4.87089,279.725,1233.39,-15.0508,232.321,1327.64,-13.3267,33.21663
33.22503,283.554,1198.38,1121.97,300.651,1228.49,957.542,260.01,1222.08,447.014,233.979,1121.9,41.8226,194.999,1086.11,4.75353,280.108,1233.17,-14.6732,232.395,1327.44,-13.0898,33.22503
33.23333,284.699,1198.82,1121.62,301.746,1229.58,957.409,260.6,1222.77,446.792,233.991,1121.97,41.696,195.046,1085.99,4.81987,279.725,1233.65,-15.1029,232.251,1327.65,-13.2301,33.23333
33.24163,285.72,1199.25,1121.31,302.649,1230.63,957.263,261.083,1223.43,446.547,233.931,1121.96,41.5639,195.049,1086.01,4.72367,280.333,1233.75,-14.7184,232.12,1327.48,-13.0494,33.24163
33.25003,286.842,1199.81,1120.98,303.649,1231.53,957.088,261.193,1223.69,446.462,234.463,1122.01,41.7535,195.152,1085.99,4.72027,279.712,1233.84,-15.0196,231.893,1327.7,-13.2793,33.25003
33.25833,287.982,1200.44,1120.6,304.69,1232.66,956.825,261.93,1224.82,446.025,233.89,1122.1,41.4816,195.139,1085.95,4.72957,279.851,1233.76,-14.9224,231.745,1327.68,-13.2118,33.25833
33.26663,289.155,1201.21,1120.28,305.638,1233.72,956.638,261.874,1224.93,446.068,234.391,1122.13,41.621,195.24,1085.9,4.81594,279.771,1233.74,-14.9223,231.768,1327.68,-13.1146,33.26663
33.27503,290.312,1201.97,1119.92,306.602,1234.96,956.371,262.6,1225.94,445.687,234.171,1122.24,41.4904,195.201,1085.96,4.68999,280.179,1233.56,-14.5746,231.608,1327.36,-12.8159,33.27503
33.28333,291.473,1202.74,1119.61,307.436,1236.19,956.064,262.948,1226.61,445.416,234.206,1122.23,41.4143,195.292,1085.86,4.81206,279.638,1233.8,-14.9763,231.365,1327.53,-13.0025,33.28333
33.29163,292.675,1203.61,1119.31,308.342,1237.44,955.821,262.912,1226.83,445.402,234.589,1122.23,41.5854,195.256,1085.93,4.70447,279.91,1233.72,-14.7519,231.356,1327.38,-12.8247,33.29163
33.30003,293.881,1204.58,1118.99,309.279,1238.91,955.552,263.505,1227.98,444.929,234.425,1122.37,41.3799,195.31,1085.84,4.78977,279.713,1233.96,-14.9507,231.043,1327.66,-12.9859,33.30003
33.30833,295.089,1205.56,1118.69,310.064,1240.23,955.271,263.771,1228.76,444.637,234.148,1122.49,41.2253,195.294,1085.91,4.72528,280.193,1233.79,-14.5435,231.136,1327.53,-12.7541,33.30833
33.31663,296.38,1206.62,1118.35,310.84,1241.56,955.035,263.48,1229.05,444.593,234.6,1122.5,41.4214,195.288,1085.89,4.67938,279.453,1233.74,-15.0309,230.896,1327.71,-12.9189,33.31663
33.32503,297.624,1207.62,1118.04,311.669,1243.07,954.707,263.885,1230.19,444.164,234.623,1122.61,41.3195,195.352,1085.9,4.68481,279.646,1234,-14.8519,230.791,1327.69,-12.7906,33.32503
33.33333,298.905,1208.75,1117.69,312.375,1244.43,954.442,263.643,1230.6,444.127,234.784,1122.61,41.4338,195.424,1085.78,4.79031,279.61,1234.14,-14.8646,230.734,1327.67,-12.7419,33.33333
33.34163,300.199,1209.92,1117.37,313.17,1246.11,954.074,264.186,1231.9,443.683,234.396,1122.7,41.2411,195.404,1085.84,4.74709,279.83,1233.94,-14.552,230.664,1327.48,-12.5293,33.34163
33.35003,301.483,1211.04,1116.99,313.79,1247.65,953.732,264.325,1232.81,443.422,234.328,1122.79,41.2012,195.495,1085.78,4.80998,279.426,1234.2,-14.7825,230.48,1327.77,-12.7496,33.35003
33.35833,302.848,1212.37,1116.64,314.452,1249.05,953.371,264.022,1233.12,443.341,234.786,1122.8,41.3935,195.475,1085.82,4.76861,279.858,1233.99,-14.5146,230.43,1327.57,-12.5342,33.35833
33.36663,304.143,1213.71,1116.31,315.213,1250.74,953.024,264.245,1234.09,443.07,234.561,1122.9,41.2561,195.522,1085.77,4.80628,279.543,1234.12,-14.7486,230.271,1327.76,-12.6303,33.36663
33.37503,305.392,1215.06,1115.99,315.781,1252.38,952.682,264.472,1235.03,442.803,234.537,1122.95,41.2378,195.556,1085.82,4.75585,280.162,1233.95,-14.242,230.189,1327.46,-12.3785,33.37503
33.38333,306.652,1216.53,1115.66,316.169,1253.9,952.361,264.079,1235.4,442.749,235.042,1123.08,41.5049,195.529,1085.78,4.74971,279.104,1234.16,-14.8934,230.09,1327.77,-12.5245,33.38333
33.39163,308.002,1218.01,1115.38,316.762,1255.58,951.902,264.469,1236.68,442.309,234.824,1123.08,41.2802,195.723,1085.76,4.74173,279.166,1234.21,-14.8891,230.013,1327.85,-12.5264,33.39163
33.40003,309.351,1219.62,1115.04,317.31,1257.19,951.604,264.363,1237.38,442.125,235.034,1123.09,41.311,195.719,1085.67,4.83119,279.55,1234.27,-14.6729,229.732,1327.83,-12.5217,33.40003
33.40833,310.617,1221.21,1114.72,317.593,1258.95,951.25,264.557,1238.46,441.785,234.763,1123.22,41.1715,195.765,1085.72,4.77314,279.829,1234.09,-14.3169,229.774,1327.58,-12.281,33.40833
33.41663,311.814,1222.77,1114.36,317.904,1260.75,950.845,264.599,1239.36,441.529,234.555,1123.33,41.0974,195.784,1085.65,4.79591,279.417,1234.26,-14.6272,229.705,1327.82,-12.3675,33.41663
33.42503,312.966,1224.45,1113.93,318.063,1262.44,950.492,264.107,1239.59,441.517,235.105,1123.32,41.2831,195.773,1085.68,4.71252,279.719,1234.13,-14.3179,229.576,1327.55,-12.1142,33.42503
33.43333,314.042,1226.03,1113.51,318.432,1264.43,950.187,264.465,1240.85,441.106,234.823,1123.42,41.1006,195.819,1085.59,4.81331,279.105,1234.41,-14.7865,229.417,1327.77,-12.2284,33.43333
33.44163,315.071,1227.68,1112.91,318.746,1266.38,949.826,264.538,1241.81,440.844,234.784,1123.47,41.0658,195.869,1085.64,4.73851,279.48,1234.31,-14.4577,229.272,1327.63,-12.1102,33.44163
33.45003,315.988,1229.44,1112.36,318.758,1268.12,949.477,264.14,1242.36,440.716,234.941,1123.48,41.155,195.896,1085.65,4.74834,279.084,1234.38,-14.7939,228.92,1327.79,-12.282,33.45003
33.45833,316.868,1231.07,1111.73,318.946,1270.15,949.091,264.339,1243.57,440.301,234.682,1123.62,40.9832,195.905,1085.66,4.73219,278.894,1234.19,-14.8414,229.036,1327.89,-12.2152,33.45833
33.46663,317.671,1232.85,1111.13,318.978,1272.04,948.729,263.924,1244.06,440.215,234.715,1123.63,41.0463,195.984,1085.54,4.8098,279.189,1234.37,-14.6129,228.965,1327.79,-12.1235,33.46663
33.47503,318.423,1234.7,1110.51,319.205,1274.24,948.355,264.153,1245.27,439.877,234.724,1123.76,40.9975,196.012,1085.64,4.74858,279.927,1234.26,-14.0794,229.002,1327.5,-11.8896,33.47503
33.48333,318.989,1236.5,1109.91,319.037,1276.27,947.855,264.078,1246.24,439.638,234.865,1123.82,41.0387,196.045,1085.56,4.82643,279.245,1234.46,-14.5425,228.773,1327.8,-12.1193,33.48333
33.49163,319.696,1238.39,1109.24,318.85,1278.21,947.397,263.524,1246.76,439.446,235.141,1123.82,41.1828,196.078,1085.62,4.7825,279.281,1234.35,-14.3552,228.748,1327.64,-11.9374,33.49163
33.50003,320.26,1240.3,1108.63,318.713,1280.52,947.007,263.808,1248.33,439.149,234.837,1123.97,41.0487,196.094,1085.53,4.89271,279.023,1234.52,-14.6512,228.631,1327.99,-12.1254,33.50003
33.50833,320.754,1242.25,1108.01,318.536,1282.73,946.599,263.582,1249.38,438.928,234.491,1124.07,40.939,196.108,1085.6,4.86839,279.349,1234.21,-14.2684,228.581,1327.77,-11.9386,33.50833
33.51663,321.201,1244.27,1107.43,318.281,1284.73,946.208,263.067,1250.12,438.821,234.805,1124.15,41.1248,196.132,1085.63,4.87566,278.904,1234.48,-14.6147,228.421,1327.92,-12.1031,33.51663
33.52503,321.522,1246.28,1106.85,318.007,1286.99,945.753,263.062,1251.53,438.42,234.543,1124.3,41.0116,196.146,1085.65,4.93407,278.769,1234.55,-14.6171,228.417,1327.97,-12.0157,33.52503
33.53333,321.914,1248.45,1106.32,317.776,1289.14,945.351,262.37,1252.29,438.316,234.808,1124.39,41.2482,196.195,1085.6,5.04726,278.854,1234.6,-14.6049,228.373,1328.05,-12.0202,33.53333
33.54163,322.255,1250.6,1105.81,317.482,1291.42,945.016,262.368,1253.96,437.911,234.311,1124.49,41.1551,196.142,1085.69,5.05865,279.07,1234.46,-14.3922,228.46,1327.85,-11.8071,33.54163
33.55003,322.555,1252.76,1105.35,317.073,1293.6,944.595,262.052,1255.12,437.63,234.262,1124.67,41.164,196.164,1085.62,5.19931,278.838,1234.62,-14.5809,228.28,1328.23,-12.0701,33.55003
33.55833,322.838,1255.06,1104.95,316.705,1295.76,944.25,261.117,1255.87,437.606,234.62,1124.73,41.3663,196.131,1085.79,5.23573,279.189,1234.42,-14.2506,228.353,1327.96,-11.8218,33.55833
33.56663,323.131,1257.38,1104.52,316.412,1298.01,943.852,261.049,1257.27,437.199,234.082,1124.9,41.3352,196.133,1085.71,5.37491,278.782,1234.62,-14.5324,228.199,1328.19,-11.9964,33.56663
33.57503,323.329,1259.63,1104.15,316.12,1300.25,943.502,260.682,1258.41,436.995,233.842,1125.1,41.3499,196.078,1085.85,5.37085,279.264,1234.5,-14.1668,228.314,1328.02,-11.769,33.57503
33.58333,323.593,1262.1,1103.75,315.671,1302.41,943.165,259.695,1259.1,436.981,234.349,1125.1,41.7356,196.066,1085.91,5.47749,278.629,1234.7,-14.5727,228.215,1328.32,-11.9348,33.58333
33.59163,323.754,1264.55,1103.4,315.306,1304.72,942.795,259.618,1260.72,436.545,233.95,1125.24,41.6722,195.992,1085.92,5.56105,278.573,1234.79,-14.6247,228.018,1328.38,-12.0098,33.59163
33.60003,323.932,1267.12,1103.07,314.858,1306.86,942.382,258.985,1261.71,436.379,234.136,1125.31,41.8692,195.993,1085.87,5.73468,278.53,1234.64,-14.6196,228.077,1328.45,-12.0195,33.60003
33.60833,324.062,1269.72,1102.78,314.524,1309.27,942.03,258.809,1263.17,435.993,233.773,1125.46,41.818,195.932,1085.96,5.73939,279.096,1234.52,-14.0916,228.178,1328.24,-11.7425,33.60833
33.61663,324.202,1272.34,1102.4,314.244,1311.68,941.637,258.34,1264.3,435.773,233.502,1125.59,41.8469,195.957,1085.94,5.9073,278.728,1234.74,-14.3919,228.129,1328.52,-11.9234,33.61663
33.62503,324.248,1275.12,1102.05,313.843,1313.94,941.282,257.509,1265,435.727,233.899,1125.66,42.1554,195.892,1086.08,5.90289,279.002,1234.58,-14.117,228.277,1328.29,-11.7341,33.62503
33.63333,324.357,1277.91,1101.65,313.573,1316.4,940.852,257.517,1266.64,435.303,233.663,1125.85,42.1629,195.951,1086,6.11091,278.448,1234.82,-14.4799,228.137,1328.51,-11.9184,33.63333
33.64163,324.357,1280.67,1101.26,313.154,1318.95,940.531,257.17,1268,435.002,233.474,1125.98,42.223,195.943,1086.11,6.14935,278.78,1234.63,-14.2597,228.211,1328.48,-11.8858,33.64163
33.65003,324.158,1283.49,1100.82,312.635,1321.37,940.216,256.749,1269.25,434.755,233.609,1126.05,42.4468,195.896,1086.12,6.28209,278.423,1234.83,-14.5583,228.112,1328.74,-12.0034,33.65003
33.65833,324.097,1286.33,1100.34,312.083,1323.8,939.894,256.376,1270.64,434.429,233.134,1126.24,42.3735,195.868,1086.17,6.39468,278.603,1234.78,-14.4199,228.148,1328.84,-12.042,33.65833
33.66663,324.006,1289.27,1099.87,311.585,1326.25,939.502,255.629,1271.59,434.268,233.297,1126.41,42.6292,195.863,1086.18,6.60008,278.481,1234.74,-14.3903,228.289,1328.83,-12.0291,33.66663
33.67503,323.856,1292.14,1099.4,311.229,1328.8,939.085,255.528,1273.24,433.816,233.04,1126.54,42.5782,195.738,1086.3,6.62732,279.015,1234.61,-14.0229,228.344,1328.6,-11.8933,33.67503
33.68333,323.685,1295.01,1098.95,310.892,1331.39,938.711,255.186,1274.75,433.466,233.044,1126.64,42.7337,195.805,1086.25,6.84172,278.575,1234.83,-14.4091,228.297,1328.82,-12.025,33.68333
33.69163,323.486,1297.98,1098.5,310.227,1333.89,938.284,254.549,1275.7,433.331,233.177,1126.72,42.9725,195.717,1086.38,6.90097,278.745,1234.66,-14.1571,228.444,1328.7,-11.9372,33.69163
33.70003,323.181,1300.9,1098.02,309.827,1336.66,937.776,254.531,1277.43,432.822,232.982,1126.93,42.9284,195.754,1086.32,7.10392,278.306,1234.79,-14.4967,228.484,1329,-12.1433,33.70003
33.70833,323.02,1303.98,1097.65,309.251,1339.28,937.262,254.268,1278.95,432.468,232.745,1127.13,43.0268,195.777,1086.44,7.24351,278.984,1234.64,-14.0299,228.541,1328.85,-12.0567,33.70833
33.71663,322.721,1307.08,1097.25,308.795,1341.97,936.807,253.757,1280.03,432.376,232.805,1127.25,43.2958,195.763,1086.61,7.35581,278.413,1234.77,-14.3712,228.683,1329.03,-12.1618,33.71663
33.72503,322.394,1310.18,1096.82,308.408,1344.9,936.319,253.475,1281.73,431.895,232.53,1127.5,43.2886,195.768,1086.62,7.54952,278.282,1234.79,-14.4496,228.722,1329.11,-12.2027,33.72503
33.73333,322.011,1313.33,1096.42,307.784,1347.69,935.834,252.801,1282.93,431.657,232.723,1127.6,43.579,195.696,1086.57,7.77954,278.27,1234.79,-14.4729,228.867,1329.13,-12.2473,33.73333
33.74163,321.533,1316.44,1096.03,307.257,1350.67,935.218,252.714,1284.78,431.084,232.533,1127.82,43.6013,195.696,1086.67,7.92122,278.601,1234.68,-14.1517,228.865,1328.94,-12.1737,33.74163
33.75003,321.067,1319.6,1095.59,306.683,1353.66,934.662,252.523,1286.44,430.705,232.419,1128.02,43.7393,195.73,1086.66,8.21376,278.325,1234.78,-14.4355,228.853,1329.19,-12.3913,33.75003
33.75833,320.576,1322.8,1095.1,306.167,1356.59,934.205,251.992,1287.62,430.471,232.676,1128.16,44.0971,195.693,1086.77,8.38584,278.679,1234.58,-14.1071,229.114,1329.11,-12.2694,33.75833
33.76663,320.052,1326.02,1094.7,305.566,1359.67,933.598,251.98,1289.4,429.977,232.275,1128.38,44.1183,195.711,1086.76,8.68159,278.369,1234.73,-14.3546,229.14,1329.25,-12.4949,33.76663
33.77503,319.48,1329.3,1094.26,304.95,1362.79,933.016,251.767,1290.95,429.578,232.314,1128.59,44.2872,195.633,1086.93,8.77082,278.958,1234.57,-13.9502,229.329,1329.14,-12.354,33.77503
33.78333,318.939,1332.68,1093.83,304.676,1365.95,932.534,251.304,1292.17,429.415,232.59,1128.7,44.6491,195.738,1086.97,9.07654,278.171,1234.82,-14.493,229.418,1329.38,-12.6002,33.78333
33.79163,318.242,1336.06,1093.33,304.004,1369.19,931.84,251.506,1294.18,428.861,232.45,1128.96,44.7725,195.816,1087.05,9.40025,278.094,1234.84,-14.5546,229.444,1329.42,-12.7322,33.79163
33.80003,317.555,1339.55,1092.83,303.327,1372.21,931.302,251.298,1295.68,428.553,232.559,1129.15,45.1511,195.961,1087.05,9.86826,278.26,1234.8,-14.448,229.687,1329.58,-12.8061,33.80003
33.80833,316.891,1343.03,1092.41,302.698,1375.46,930.762,251.457,1297.48,428.056,232.326,1129.43,45.3325,196.107,1087.22,10.1856,278.987,1234.56,-14.0296,229.72,1329.19,-12.6771,33.80833
33.81663,316.114,1346.48,1092.01,302.073,1378.64,930.31,251.456,1299.05,427.769,232.504,1129.64,45.7016,196.258,1087.25,10.7121,278.389,1234.74,-14.3698,229.902,1329.42,-12.8764,33.81663
33.82503,315.33,1350.04,1091.62,301.779,1381.86,929.962,251.125,1300.15,427.771,232.729,1129.86,46.197,196.417,1087.39,11.1995,278.289,1234.68,-14.371,229.911,1329.12,-12.756,33.82503
33.83333,314.456,1353.55,1091.26,301.147,1385.3,929.45,251.262,1302.02,427.416,232.885,1130.11,46.6238,196.708,1087.37,11.8648,278.342,1234.82,-14.5064,230.041,1329.32,-12.9584,33.83333
33.84163,313.527,1356.99,1090.9,300.786,1388.64,929.057,251.239,1303.72,427.112,232.997,1130.3,47.0154,196.991,1087.47,12.4953,278.754,1234.7,-14.2514,230.104,1328.97,-12.8607,33.84163
33.85003,312.694,1360.68,1090.64,300.376,1391.9,928.735,251.006,1305.06,427.024,233.352,1130.5,47.5969,197.302,1087.52,13.1709,278.506,1234.87,-14.5613,230.201,1329.27,-13.0053,33.85003
33.85833,311.797,1364.27,1090.38,299.978,1395.31,928.365,251.266,1307.06,426.655,233.496,1130.8,48.0558,197.494,1087.55,13.9638,278.573,1234.79,-14.5289,230.333,1329.2,-13.0467,33.85833
33.86663,310.861,1367.96,1090.15,299.608,1398.73,928.004,251.206,1308.56,426.609,234.013,1131.02,48.7558,197.857,1087.56,14.8602,278.872,1234.82,-14.429,230.273,1328.96,-13.0278,33.86663
33.87503,309.833,1371.66,1090.02,299.26,1402.29,927.704,251.606,1310.66,426.348,234.171,1131.35,49.2983,198.197,1087.71,15.5891,279.484,1234.69,-14.0291,230.31,1328.57,-12.8145,33.87503
33.88333,308.809,1375.37,1089.91,298.899,1405.78,927.353,251.938,1312.67,426.189,234.518,1131.61,49.934,198.578,1087.74,16.5682,278.983,1235.06,-14.515,230.294,1328.8,-13.0085,33.88333
33.89163,307.815,1379.27,1089.78,298.587,1409.39,927.158,252.018,1314.45,426.259,234.851,1131.88,50.7257,198.952,1087.88,17.5028,279.295,1234.91,-14.3306,230.355,1328.58,-12.9138,33.89163
33.90003,306.863,1383.17,1089.79,298.264,1413.15,926.931,252.579,1316.9,426.08,235.192,1132.32,51.4154,199.415,1088.02,18.616,278.844,1235.13,-14.7649,230.379,1328.84,-13.0553,33.90003
33.90833,305.733,1387.13,1089.9,297.906,1416.85,926.645,252.956,1319.24,426.04,235.545,1132.78,52.2492,199.737,1088.28,19.6359,279.743,1234.99,-14.2254,230.449,1328.63,-12.9231,33.90833
33.91663,304.711,1391.24,1090.04,297.5,1420.63,926.556,252.729,1321.05,426.127,236.116,1133.18,53.3898,200.093,1088.58,20.8852,279.142,1235.21,-14.6589,230.384,1328.77,-13.0742,33.91663
33.92503,303.867,1395.4,1090.23,297.064,1424.7,926.619,253.391,1324.01,426.258,236.216,1133.75,54.3243,200.588,1088.92,22.2639,279.281,1235.24,-14.649,230.426,1328.77,-13.1089,33.92503
33.93333,302.609,1399.71,1090.43,296.631,1428.69,926.478,253.748,1326.7,426.406,236.722,1134.21,55.6536,200.735,1089.21,23.7534,279.336,1235.38,-14.7172,230.453,1328.76,-13.0762,33.93333
33.94163,301.488,1404.06,1090.76,296.226,1432.88,926.507,253.987,1329.49,426.535,236.833,1134.83,56.7495,200.78,1089.65,25.2041,279.655,1235.19,-14.3975,230.483,1328.68,-13.0017,33.94163
33.95003,300.309,1408.46,1091.11,295.534,1437.18,926.724,254.249,1332.31,426.687,237.006,1135.49,58.0463,201.173,1090.05,26.9603,279.404,1235.42,-14.6915,230.513,1328.95,-13.151,33.95003
33.95833,299.149,1413.03,1091.52,295.058,1441.59,926.795,254.177,1334.98,427.094,237.436,1136.13,59.6012,201.341,1090.64,28.5683,279.932,1235.31,-14.2879,230.6,1328.8,-13.0421,33.95833
33.96663,297.894,1417.63,1092,294.675,1446.3,926.999,254.637,1338.49,427.156,237.254,1136.81,60.9515,201.571,1091.13,30.4374,279.499,1235.52,-14.6295,230.534,1329.02,-13.222,33.96663
33.97503,296.613,1422.3,1092.46,293.698,1451.26,927.014,254.694,1341.54,427.529,237.559,1137.59,62.4966,201.69,1091.86,32.2735,279.888,1235.41,-14.2914,230.545,1328.75,-13.0149,33.97503
33.98333,295.156,1427.01,1092.93,292.898,1456.3,927.155,254.229,1344.64,428.019,238.319,1138.34,64.2186,201.911,1092.54,34.2672,279.326,1235.63,-14.6728,230.61,1329.14,-13.2433,33.98333
33.99163,293.837,1431.97,1093.45,292.114,1461.62,927.253,255.087,1348.7,428.088,238.377,1139.35,65.9617,202.189,1093.34,36.4056,279.251,1235.74,-14.6946,230.615,1329.22,-13.2469,33.99163
34.00003,292.345,1436.98,1093.94,291.214,1466.96,927.333,255.292,1352.38,428.477,238.701,1140.32,67.8928,202.518,1093.97,38.8404,279.29,1235.75,-14.5828,230.642,1329.24,-13.23,34.00003
34.00833,290.902,1442.22,1094.38,290.221,1472.53,927.383,255.181,1356.68,428.633,239.15,1141.5,69.8312,203.019,1095.02,41.335,280.095,1235.71,-14.0054,230.632,1329,-13.0642,34.00833
