Frame number,5302
First frame,1
Point frequency,120
Analog frequency,120

Time,M024,,,M025,,,M026,,,M027,,,M028,,,M029,,,M030,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
5.91667,129.693,-62.8679,1114.77,139.468,-34.5278,944.887,121.548,-37.2863,436.909,129.547,-138.945,35.6171,93.3447,-177.914,-8.52322,166.82,-24.6832,-23.9109,117.376,68.1929,-22.5675
5.925,129.92,-63.132,1114.81,139.647,-35.0926,944.893,121.523,-37.7011,436.571,129.586,-138.961,35.5042,93.4004,-177.931,-8.63421,166.919,-24.6982,-23.8883,117.449,68.3293,-22.4667
5.93333,130.262,-63.3292,1114.78,139.897,-35.6802,944.739,121.663,-37.9975,436.571,129.634,-138.945,35.4435,93.4304,-177.944,-8.59547,166.953,-24.754,-23.9487,117.467,68.2236,-22.5671
5.94167,130.309,-63.6864,1114.79,140.28,-36.2875,944.571,122.127,-38.0571,436.907,129.782,-138.876,35.4993,93.4276,-177.934,-8.70955,166.913,-24.7554,-23.908,117.437,68.2427,-22.4503
5.95,130.414,-64.0177,1114.7,140.527,-36.7339,944.518,122.084,-38.1983,436.729,129.641,-138.902,35.346,93.4902,-177.969,-8.66657,166.935,-24.8108,-23.9636,117.476,68.2099,-22.5216
5.95833,130.753,-64.2287,1114.65,141.064,-36.988,944.288,121.949,-38.4861,436.685,129.405,-138.93,35.3919,93.506,-178.044,-8.7195,166.908,-24.8305,-23.9353,117.46,68.1831,-22.4634
5.96667,130.951,-64.5786,1114.56,141.336,-37.7669,944.275,122.343,-38.0479,436.785,129.637,-138.861,35.3661,93.4487,-177.96,-8.76999,166.898,-24.8346,-23.9681,117.511,68.1074,-22.5584
5.975,131.185,-64.9037,1114.46,141.253,-38.6003,944.211,122.09,-38.0675,436.48,129.683,-138.773,35.3724,93.4292,-178.035,-8.76558,166.899,-24.8367,-23.9624,117.476,68.087,-22.5953
5.98333,131.343,-65.2826,1114.39,141.825,-38.6857,944.267,122.25,-37.7676,436.69,129.674,-138.853,35.3553,93.5095,-178.003,-8.6903,166.867,-24.8269,-23.9191,117.504,68.0901,-22.5901
5.99167,131.505,-65.6412,1114.3,142.06,-39.0028,944.536,121.693,-37.8992,436.324,129.647,-138.931,35.333,93.5184,-178.036,-8.75109,166.823,-24.8098,-23.8476,117.452,68.1552,-22.4395
6,131.769,-65.9833,1114.22,141.885,-39.588,944.544,121.984,-37.7188,436.412,129.668,-138.936,35.3281,93.4521,-177.985,-8.74317,166.765,-24.8459,-23.9046,117.454,68.1006,-22.5221
6.00833,132.057,-66.245,1114.23,142.022,-39.9482,944.671,122.044,-37.6021,436.819,129.848,-139.077,35.3017,93.4801,-178.039,-8.75354,166.744,-24.844,-23.8467,117.444,68.1665,-22.4459
6.01667,132.179,-66.6804,1114.12,141.986,-40.3957,944.73,121.957,-37.5838,436.653,129.631,-138.961,35.3577,93.4452,-177.998,-8.73613,166.778,-24.8238,-23.8343,117.455,68.0876,-22.5419
6.025,132.392,-67.0522,1114.16,142.17,-40.6842,944.772,121.382,-37.7972,436.332,129.464,-138.865,35.2839,93.4343,-177.98,-8.82363,166.73,-24.8628,-23.8444,117.441,68.1246,-22.4539
6.03333,132.535,-67.316,1114.11,142.255,-41.1099,944.776,121.712,-37.7004,436.612,129.533,-138.928,35.4027,93.4308,-178.016,-8.79866,166.677,-24.8452,-23.8582,117.495,68.061,-22.5604
6.04167,132.708,-67.5774,1114.08,142.275,-41.4676,944.754,121.544,-37.8399,436.442,129.53,-138.902,35.3321,93.399,-177.974,-8.79383,166.661,-24.8998,-23.8523,117.502,68.0656,-22.5381
6.05,132.788,-67.8767,1114.05,142.44,-41.6421,944.826,121.834,-37.8246,436.726,129.524,-138.853,35.3618,93.4278,-178.018,-8.74329,166.642,-24.9043,-23.8574,117.348,68.0585,-22.5662
6.05833,132.877,-68.1421,1113.98,142.346,-42.0516,944.868,121.668,-38.0483,436.594,129.508,-138.814,35.3128,93.4618,-178.042,-8.7747,166.671,-24.8501,-23.7919,117.448,68.2108,-22.4039
6.06667,133.119,-68.3475,1113.86,142.295,-42.4484,944.866,121.465,-38.365,436.543,129.498,-138.812,35.2885,93.4152,-178.02,-8.71485,166.593,-24.7875,-23.8439,117.605,68.1919,-22.5725
6.075,133.293,-68.6073,1113.77,142.645,-42.5681,944.87,121.762,-38.3372,436.787,129.512,-138.774,35.2921,93.415,-178.004,-8.82608,166.627,-24.8684,-23.808,117.472,68.1632,-22.4512
6.08333,133.373,-68.8502,1113.72,142.463,-43.2293,944.74,121.956,-38.3907,436.701,129.622,-138.765,35.2835,93.4264,-178.034,-8.71974,166.623,-24.8567,-23.8158,117.542,68.0704,-22.5633
6.09167,133.48,-69.0514,1113.61,142.785,-43.2063,944.825,121.628,-38.8855,436.56,129.549,-138.829,35.2074,93.4261,-178.015,-8.85516,166.632,-24.8957,-23.8232,117.517,68.1353,-22.4696
6.1,133.597,-69.2757,1113.56,143.187,-43.0505,944.731,121.99,-39.1479,436.906,129.318,-138.906,35.2821,93.4597,-178.099,-8.80968,166.643,-24.911,-23.8672,117.543,68.0923,-22.52
6.10833,133.787,-69.4145,1113.48,143.148,-43.6728,944.803,121.933,-39.2844,436.649,129.537,-138.914,35.1932,93.4266,-178.035,-8.88175,166.727,-24.9183,-23.8531,117.585,68.0711,-22.5512
6.11667,133.844,-69.5729,1113.45,142.876,-44.2747,944.837,122.382,-39.2791,436.911,129.609,-138.807,35.2886,93.4018,-178.117,-8.80164,166.728,-24.9335,-23.8692,117.576,68.0876,-22.5488
6.125,134.004,-69.6512,1113.37,143.176,-44.4466,944.696,122.194,-39.4995,436.709,129.619,-138.957,35.1906,93.4537,-178.04,-8.86202,166.732,-24.9108,-23.8789,117.599,68.1525,-22.4671
6.13333,134.224,-69.6982,1113.31,143.445,-44.5683,944.636,121.878,-39.718,436.489,129.628,-139.04,35.1962,93.4816,-178.073,-8.80045,166.715,-24.9674,-23.8835,117.642,68.0034,-22.523
6.14167,134.227,-69.8109,1113.26,143.576,-44.7031,944.602,122.769,-39.3535,436.832,129.701,-138.988,35.2019,93.4627,-178.064,-8.8858,166.729,-24.9619,-23.8785,117.632,68.1105,-22.4891
6.15,134.43,-69.7755,1113.25,143.602,-44.8746,944.604,122.322,-39.6414,436.94,129.965,-139.122,35.0556,93.4852,-178.11,-8.81612,166.731,-24.9579,-23.906,117.674,68.0863,-22.5596
6.15833,134.556,-69.8995,1113.15,143.607,-45.0252,944.649,122.578,-39.6488,436.909,129.721,-139.004,35.1871,93.461,-178.068,-8.88222,166.869,-24.8732,-23.7949,117.637,68.167,-22.4599
6.16667,134.514,-70.1072,1113.14,143.718,-45.1241,944.652,122.448,-39.7984,436.937,129.515,-138.834,35.1593,93.497,-178.114,-8.83591,166.697,-24.9261,-23.9203,117.643,68.1075,-22.5785
6.175,134.747,-70.043,1113.02,143.531,-45.2514,944.665,122.25,-39.9498,436.895,129.565,-138.929,35.2185,93.4698,-178.038,-8.87048,166.713,-24.8908,-23.9323,117.626,68.086,-22.5908
6.18333,134.705,-70.2066,1112.93,143.765,-45.2399,944.722,122.263,-39.9909,436.939,129.617,-138.985,35.2555,93.439,-178.038,-8.75163,166.696,-24.914,-23.9169,117.632,68.0894,-22.584
6.19167,134.753,-70.2785,1112.85,143.849,-45.2601,944.764,121.928,-40.1442,436.625,129.64,-138.979,35.1943,93.4931,-178.131,-8.83478,166.757,-24.9954,-23.9379,117.559,68.1749,-22.4957
6.2,134.898,-70.3383,1112.74,143.812,-45.3666,944.764,122.137,-40.05,436.786,129.618,-138.955,35.1787,93.5016,-178.124,-8.79669,166.706,-24.8986,-23.8928,117.624,68.1273,-22.5621
6.20833,134.865,-70.4817,1112.68,143.942,-45.3563,944.831,122.279,-39.9865,437.052,129.629,-138.958,35.228,93.4934,-178.152,-8.83359,166.748,-24.8083,-23.8624,117.709,68.2768,-22.4978
6.21667,135.01,-70.5287,1112.54,143.988,-45.4259,944.84,122.096,-40.1106,436.899,129.622,-138.946,35.1762,93.4653,-178.094,-8.77643,166.694,-24.8362,-23.9005,117.612,68.1413,-22.5875
6.225,135.095,-70.5922,1112.5,143.99,-45.5166,944.819,122.175,-40.1905,436.751,129.782,-138.813,35.2213,93.4862,-178.078,-8.82542,166.642,-24.8185,-23.8371,117.57,68.1971,-22.5217
6.23333,134.994,-70.7171,1112.39,143.995,-45.4868,944.884,122.196,-40.2189,437.029,129.655,-138.839,35.1801,93.4949,-178.081,-8.81493,166.632,-24.8389,-23.9111,117.589,68.1962,-22.5843
6.24167,135.231,-70.7215,1112.37,144.056,-45.4829,944.861,121.916,-40.558,436.864,129.383,-138.922,35.1799,93.4644,-178.064,-8.85534,166.645,-24.844,-23.9192,117.59,68.1691,-22.6164
6.25,135.241,-70.8356,1112.32,144.082,-45.5375,944.948,122.291,-40.3019,437.058,129.655,-138.852,35.1493,93.5103,-178.084,-8.77559,166.709,-24.8358,-23.8895,117.614,68.1928,-22.5851
6.25833,135.287,-70.8801,1112.29,144.074,-45.5885,944.925,122.094,-40.4821,436.901,129.727,-138.766,35.1886,93.5333,-178.148,-8.79723,166.729,-24.8406,-23.8808,117.558,68.2915,-22.4438
6.26667,135.476,-70.8644,1112.25,144.09,-45.6446,944.931,122.154,-40.5548,436.931,129.695,-138.883,35.1371,93.5225,-178.098,-8.7617,166.705,-24.8384,-23.9298,117.643,68.2073,-22.5882
6.275,135.467,-70.9345,1112.21,144.16,-45.6848,944.956,122.367,-40.4608,437.016,129.706,-138.967,35.2145,93.5687,-178.069,-8.83013,166.732,-24.8424,-23.8854,117.657,68.194,-22.5148
6.28333,135.551,-70.9757,1112.21,144.233,-45.7593,944.968,122.633,-40.3093,436.86,129.749,-138.921,35.1207,93.5184,-178.089,-8.74925,166.675,-24.8574,-23.9108,117.643,68.1247,-22.6362
6.29167,135.713,-70.8516,1112.23,144.323,-45.765,944.986,122.268,-40.5344,436.94,129.97,-139.052,34.9841,93.5124,-178.09,-8.84116,166.704,-24.8649,-23.8763,117.628,68.2136,-22.5383
6.3,135.598,-71.0456,1112.16,144.341,-45.7854,945.001,122.467,-40.549,437.119,129.746,-138.941,35.1707,93.5226,-178.096,-8.84342,166.755,-24.8626,-23.8699,117.649,68.1925,-22.6
6.30833,135.682,-71.1132,1112.16,144.37,-45.8202,944.999,122.067,-40.6275,436.782,129.557,-138.8,35.0589,93.4684,-177.995,-8.90005,166.664,-24.8699,-23.9233,117.614,68.189,-22.5778
6.31667,135.755,-71.0689,1112.09,144.382,-45.8769,945.005,122.465,-40.4298,437.044,129.636,-138.922,35.2203,93.509,-178.083,-8.74543,166.626,-24.8504,-23.955,117.623,68.1945,-22.5903
6.325,135.845,-71.0605,1112.05,144.469,-45.9021,944.981,122.074,-40.5381,436.667,129.633,-138.944,35.1794,93.4574,-178.035,-8.81219,166.652,-24.8628,-23.8677,117.658,68.226,-22.4993
6.33333,136.01,-71.0122,1111.99,144.481,-45.9368,944.981,122.232,-40.2911,436.709,129.658,-138.908,35.1479,93.4652,-178.076,-8.74793,166.608,-24.9694,-23.9455,117.524,68.0965,-22.6809
6.34167,135.976,-71.0645,1112,144.559,-45.9977,944.971,122.539,-40.0873,437.021,129.65,-138.886,35.1918,93.5077,-178.131,-8.78692,166.633,-24.8636,-23.868,117.619,68.2511,-22.4905
6.35,136.101,-71.0386,1111.92,144.546,-46.0207,944.859,122.496,-39.9773,436.949,129.619,-138.86,35.1689,93.4802,-178.084,-8.74674,166.601,-24.8791,-23.8967,117.781,68.3343,-22.618
6.35833,136.307,-70.9519,1111.85,144.736,-46.1126,944.866,122.496,-39.9016,436.903,129.627,-138.838,35.1587,93.4982,-178.093,-8.79025,166.641,-24.8525,-23.8611,117.623,68.3312,-22.4884
6.36667,136.283,-70.9932,1111.86,144.541,-46.3681,944.852,122.46,-39.8917,436.98,129.75,-138.67,35.2767,93.4626,-178.039,-8.78543,166.562,-24.7701,-23.8826,117.624,68.2607,-22.6154
6.375,136.338,-70.9876,1111.75,144.498,-46.5193,944.83,122.049,-39.9887,436.717,129.612,-138.743,35.1638,93.4764,-178.081,-8.75336,166.58,-24.824,-23.9075,117.666,68.2784,-22.6142
6.38333,136.517,-71.0002,1111.74,144.637,-46.6031,944.917,122.294,-39.9474,436.995,129.314,-138.815,35.241,93.4435,-178.051,-8.67677,166.537,-24.8101,-23.8842,117.626,68.251,-22.6433
6.39167,136.678,-70.9976,1111.7,144.683,-46.5732,944.819,122.556,-39.5058,436.876,129.568,-138.731,35.1379,93.5351,-178.111,-8.708,166.61,-24.8245,-23.8428,117.597,68.363,-22.5199
6.4,136.769,-71.0443,1111.63,144.637,-46.6276,944.8,122.363,-39.6373,436.701,129.635,-138.614,35.1852,93.4493,-178.071,-8.71813,166.609,-24.7853,-23.8506,117.555,68.3125,-22.5949
6.40833,136.839,-71.1008,1111.62,144.721,-46.6959,944.799,122.39,-39.6364,436.91,129.617,-138.682,35.1534,93.4962,-178.084,-8.71092,166.582,-24.7964,-23.8522,117.597,68.3475,-22.5104
6.41667,136.96,-71.0672,1111.55,144.73,-46.7175,944.807,122.309,-39.5716,436.72,129.597,-138.782,35.1517,93.4904,-178.037,-8.71783,166.517,-24.7802,-23.8899,117.671,68.2173,-22.6089
6.425,137.115,-71.0273,1111.53,144.733,-46.7195,944.807,122.08,-39.8792,436.617,129.718,-138.724,35.0939,93.4669,-178.045,-8.79061,166.539,-24.8157,-23.8639,117.639,68.3073,-22.5899
6.43333,137.182,-70.969,1111.53,144.801,-46.7305,944.903,122.2,-39.8086,436.969,129.931,-138.865,34.9987,93.4743,-178.035,-8.80808,166.52,-24.7896,-23.8847,117.661,68.2533,-22.6786
6.44167,137.295,-70.9739,1111.47,144.916,-46.6664,944.938,122.528,-39.7488,436.933,129.7,-138.712,35.0656,93.4778,-178.039,-8.816,166.571,-24.8372,-23.856,117.66,68.2386,-22.6479
6.45,137.246,-71.122,1111.54,145.114,-46.4989,944.943,122.486,-39.8371,436.926,129.51,-138.571,35.0203,93.5125,-178.083,-8.74615,166.532,-24.8268,-23.8842,117.647,68.3117,-22.6091
6.45833,137.443,-71.021,1111.43,144.974,-46.6149,944.957,122.327,-40.0159,436.684,129.592,-138.754,35.1028,93.5278,-178.123,-8.78781,166.54,-24.8606,-23.8441,117.637,68.3492,-22.4922
6.46667,137.599,-70.9799,1111.4,144.814,-46.6456,945,122.3,-40.0814,436.758,129.635,-138.805,35.1187,93.4767,-178.066,-8.72534,166.521,-24.8616,-23.8993,117.689,68.2191,-22.6017
6.475,137.623,-71.0625,1111.4,144.925,-46.634,945.035,122.502,-39.9801,436.931,129.631,-138.737,35.1288,93.5246,-178.112,-8.8132,166.559,-24.9403,-23.9193,117.599,68.2351,-22.5703
6.48333,137.757,-71.0914,1111.4,144.976,-46.6198,945.088,122.416,-39.937,436.749,129.646,-138.769,35.0826,93.5224,-178.098,-8.73983,166.557,-24.8471,-23.8617,117.67,68.2215,-22.6336
6.49167,137.937,-71.1116,1111.36,145.048,-46.5345,944.986,122.38,-39.9603,436.729,129.654,-138.77,35.0753,93.5057,-178.066,-8.829,166.574,-24.837,-23.8404,117.767,68.3635,-22.5721
6.5,138.048,-71.1851,1111.33,145.12,-46.7407,945.024,122.565,-39.8887,436.964,129.653,-138.716,35.11,93.5357,-178.132,-8.78191,166.516,-24.8629,-23.8705,117.676,68.2707,-22.6378
6.50833,138.203,-71.2188,1111.33,145.045,-46.9378,944.97,122.552,-39.9114,436.792,129.789,-138.644,35.1617,93.4817,-178.047,-8.838,166.469,-24.8077,-23.8472,117.641,68.3051,-22.6181
6.51667,138.116,-71.3249,1111.28,145.204,-46.9777,944.906,122.662,-39.7543,436.964,129.629,-138.67,35.1017,93.4989,-178.058,-8.72803,166.529,-24.8087,-23.9018,117.648,68.3451,-22.6341
6.525,138.389,-71.3351,1111.3,145.209,-47.1776,944.914,122.308,-40.0775,436.787,129.334,-138.793,35.14,93.4966,-178.066,-8.81082,166.545,-24.8069,-23.8773,117.643,68.3572,-22.5649
6.53333,138.497,-71.3806,1111.28,145.325,-47.212,944.824,122.438,-39.817,436.628,129.59,-138.687,35.0522,93.5315,-178.077,-8.69656,166.519,-24.8101,-23.9123,117.656,68.2796,-22.665
6.54167,138.521,-71.4713,1111.3,145.284,-47.306,944.835,122.753,-39.6242,436.899,129.629,-138.529,35.1288,93.4193,-178.114,-8.83394,166.524,-24.8407,-23.8486,117.574,68.3718,-22.5403
6.55,138.602,-71.5347,1111.26,145.468,-47.3887,944.769,122.554,-39.7152,436.701,129.63,-138.637,35.0273,93.525,-178.105,-8.73262,166.489,-24.8108,-23.8734,117.635,68.3469,-22.6592
6.55833,138.75,-71.5882,1111.23,145.463,-47.5638,944.717,122.595,-39.5647,436.666,129.632,-138.739,35.0747,93.6064,-178.141,-8.73297,166.511,-24.8209,-23.8381,117.652,68.3636,-22.5224
6.56667,138.812,-71.6723,1111.23,145.646,-47.6222,944.757,123.052,-39.4204,436.789,129.639,-138.668,35.0854,93.486,-178.063,-8.80355,166.51,-24.7697,-23.8993,117.643,68.3382,-22.6287
6.575,139.086,-71.5609,1111.27,145.6,-47.7577,944.738,122.266,-39.7903,436.722,129.942,-138.822,34.9,93.4992,-178.051,-8.80551,166.51,-24.7827,-23.8958,117.649,68.3156,-22.6809
6.58333,139.009,-71.7828,1111.22,145.752,-47.7414,944.77,122.79,-39.6168,436.861,129.66,-138.652,35.0514,93.5111,-178.085,-8.726,166.559,-24.7442,-23.8388,117.673,68.3234,-22.6709
6.59167,139.025,-71.9259,1111.27,145.768,-47.8614,944.744,122.539,-39.6641,436.609,129.478,-138.515,34.9244,93.5083,-178.023,-8.84932,166.48,-24.8022,-23.8485,117.657,68.4208,-22.5568
6.6,139.223,-71.8077,1111.23,145.785,-47.9324,944.76,122.781,-39.6362,436.707,129.604,-138.657,35.0249,93.5321,-178.073,-8.75813,166.482,-24.8284,-23.8562,117.664,68.3359,-22.6139
6.60833,139.305,-71.8459,1111.26,145.847,-47.9325,944.776,123.018,-39.5089,436.935,129.612,-138.659,35.0689,93.4832,-178.037,-8.81803,166.468,-24.832,-23.8492,117.647,68.3861,-22.5395
6.61667,139.38,-71.8793,1111.26,145.745,-48.1001,944.738,122.784,-39.6704,436.729,129.64,-138.67,35.0373,93.4996,-178.067,-8.73983,166.509,-24.8502,-23.9269,117.55,68.2409,-22.7212
6.625,139.611,-71.7927,1111.31,145.838,-48.1204,944.753,122.679,-39.7163,436.573,129.646,-138.693,35.0027,93.525,-178.099,-8.77905,166.469,-24.8567,-23.8459,117.664,68.3548,-22.5825
6.63333,139.66,-71.8119,1111.31,146.227,-47.705,944.724,123.055,-39.561,436.856,129.613,-138.649,35.0229,93.5108,-178.076,-8.81034,166.541,-24.7933,-23.8643,117.824,68.3837,-22.7388
6.64167,139.926,-71.728,1111.31,146.263,-47.7622,944.658,122.771,-39.7566,436.675,129.648,-138.654,34.9935,93.5487,-178.123,-8.79091,166.523,-24.8396,-23.8693,117.668,68.2875,-22.6913
6.65,139.9,-71.7845,1111.37,146.358,-47.7857,944.676,123.088,-39.6331,436.868,129.827,-138.558,35.1145,93.5514,-178.074,-8.79151,166.426,-24.8276,-23.855,117.655,68.2858,-22.6589
6.65833,139.952,-71.7745,1111.35,146.264,-48.0037,944.674,123.104,-39.4825,436.62,129.68,-138.644,34.992,93.5645,-178.104,-8.79627,166.423,-24.8384,-23.8391,117.647,68.3447,-22.5497
6.66667,140.257,-71.7119,1111.39,146.379,-48.0731,944.677,122.95,-39.7282,436.677,129.343,-138.759,35.0943,93.5564,-178.108,-8.73905,166.472,-24.8643,-23.9032,117.673,68.3308,-22.6177
6.675,140.344,-71.7371,1111.42,146.608,-47.9664,944.639,123.241,-39.4528,436.82,129.606,-138.64,35.0146,93.5226,-178.072,-8.82316,166.491,-24.8255,-23.8753,117.658,68.3909,-22.5842
6.68333,140.471,-71.7363,1111.45,146.62,-48.014,944.604,122.99,-39.5963,436.538,129.688,-138.533,35.0345,93.4919,-178.086,-8.74418,166.431,-24.8246,-23.8907,117.629,68.3162,-22.687
6.69167,140.637,-71.7016,1111.47,146.541,-48.2051,944.658,122.93,-39.5913,436.554,129.66,-138.643,34.9662,93.5422,-178.081,-8.82697,166.436,-24.8286,-23.8291,117.653,68.3848,-22.5591
6.7,140.752,-71.7223,1111.52,146.974,-47.9739,944.698,123.278,-39.442,436.82,129.657,-138.698,35.0376,93.5741,-178.123,-8.77792,166.444,-24.8669,-23.8664,117.686,68.3204,-22.6003
6.70833,140.916,-71.6969,1111.53,146.604,-48.3541,944.618,123.102,-39.5455,436.603,129.717,-138.64,34.9784,93.5352,-178.081,-8.82512,166.436,-24.832,-23.8732,117.647,68.3396,-22.6205
6.71667,141.08,-71.6258,1111.59,146.979,-48.1611,944.642,123.173,-39.4695,436.823,129.947,-138.764,34.8607,93.5564,-178.084,-8.74185,166.407,-24.8101,-23.8894,117.673,68.355,-22.6409
6.725,141.19,-71.6925,1111.6,146.874,-48.3387,944.619,123.465,-39.3281,436.712,129.733,-138.626,34.9581,93.5606,-178.099,-8.81672,166.552,-24.781,-23.7738,117.666,68.4023,-22.5793
6.73333,141.343,-71.648,1111.61,146.894,-48.4523,944.685,122.999,-39.5439,436.417,129.52,-138.474,34.8456,93.5671,-178.094,-8.72785,166.415,-24.8546,-23.9084,117.666,68.3523,-22.675
6.74167,141.372,-71.6422,1111.62,147.288,-48.1256,944.656,123.333,-39.5203,436.746,129.624,-138.571,34.9743,93.5193,-178.071,-8.84479,166.385,-24.8688,-23.8174,117.668,68.3949,-22.5824
6.75,141.463,-71.642,1111.64,147.259,-48.188,944.64,123.082,-39.6964,436.589,129.671,-138.627,34.9798,93.5338,-178.059,-8.73107,166.438,-24.8294,-23.8506,117.69,68.3608,-22.6533
6.75833,141.687,-71.5643,1111.62,147.265,-48.1582,944.621,123.309,-39.601,436.582,129.694,-138.629,34.9479,93.5169,-178.056,-8.8197,166.432,-24.9128,-23.8641,117.593,68.3639,-22.6049
6.76667,141.739,-71.5848,1111.64,147.416,-48.1703,944.654,123.689,-39.3881,436.712,129.658,-138.582,34.9615,93.5929,-178.139,-8.75163,166.411,-24.8247,-23.9121,117.641,68.3384,-22.6517
6.775,141.959,-71.4808,1111.63,147.294,-48.3063,944.576,123.404,-39.6045,436.425,129.687,-138.632,34.9362,93.5572,-178.109,-8.80748,166.408,-24.7602,-23.9176,117.778,68.4003,-22.745
6.78333,142.121,-71.4706,1111.59,147.623,-48.0503,944.583,123.572,-39.5579,436.616,129.682,-138.6,34.9476,93.5805,-178.114,-8.74305,166.414,-24.817,-23.8776,117.634,68.3223,-22.6917
6.79167,142.163,-71.4307,1111.69,147.563,-48.2476,944.5,123.388,-39.8398,436.397,129.889,-138.543,35.0196,93.5535,-178.062,-8.82763,166.372,-24.8053,-23.8013,117.636,68.3496,-22.5459
6.8,142.248,-71.3747,1111.66,147.755,-48.0225,944.55,123.444,-39.6776,436.5,129.708,-138.622,34.9281,93.5704,-178.107,-8.74549,166.444,-24.8294,-23.8643,117.687,68.3646,-22.5968
6.80833,142.418,-71.3431,1111.73,147.991,-47.8995,944.608,123.846,-39.5358,436.809,129.331,-138.677,35.0317,93.4908,-178.074,-8.8498,166.433,-24.8519,-23.8414,117.679,68.363,-22.5691
6.81667,142.602,-71.2888,1111.76,147.92,-48.1138,944.545,123.608,-39.5786,436.502,129.643,-138.615,34.9125,93.5526,-178.112,-8.73363,166.413,-24.8183,-23.8944,117.664,68.3119,-22.6734
6.825,142.838,-71.1979,1111.75,147.775,-48.2915,944.625,123.651,-39.6076,436.316,129.735,-138.493,34.953,93.5401,-178.122,-8.81904,166.415,-24.8335,-23.8606,117.598,68.3749,-22.5749
6.83333,142.898,-71.2083,1111.76,148.361,-47.8541,944.596,123.941,-39.3829,436.635,129.707,-138.545,34.9264,93.6045,-178.134,-8.78876,166.409,-24.818,-23.8863,117.668,68.3178,-22.674
6.84167,143.093,-71.1447,1111.74,148.457,-47.8317,944.605,123.601,-39.4529,436.392,129.712,-138.635,34.8919,93.6154,-178.067,-8.87203,166.39,-24.8139,-23.881,117.685,68.2577,-22.6468
6.85,143.138,-71.1577,1111.73,148.506,-47.8284,944.595,124.123,-39.3343,436.672,129.739,-138.564,34.9193,93.5939,-178.115,-8.76361,166.406,-24.813,-23.8255,117.655,68.3055,-22.6542
6.85833,143.376,-71.0269,1111.76,148.438,-47.9433,944.561,123.929,-39.4341,436.484,130.062,-138.748,34.7089,93.6056,-178.166,-8.77768,166.398,-24.8646,-23.8177,117.656,68.4194,-22.5479
6.86667,143.561,-70.9765,1111.73,148.639,-47.8228,944.579,124.448,-39.104,436.623,129.793,-138.598,34.8605,93.5731,-178.125,-8.73983,166.528,-24.792,-23.793,117.661,68.3228,-22.6669
6.875,143.676,-70.9818,1111.73,148.845,-47.7873,944.578,124.185,-39.2142,436.504,129.53,-138.358,34.7765,93.5669,-178.059,-8.829,166.386,-24.8567,-23.8592,117.643,68.3447,-22.6026
6.88333,143.802,-70.9079,1111.71,148.773,-47.873,944.571,123.77,-39.44,436.218,129.676,-138.534,34.8709,93.5803,-178.09,-8.74567,166.315,-24.8377,-23.8585,117.646,68.328,-22.6904
