Frame number,13130
First frame,1
Point frequency,120
Analog frequency,120

Time,M024,,,M025,,,M026,,,M027,,,M028,,,M029,,,M030,,
68.0583,198.259,1078.01,1142.66,215.987,1080.44,976.038,218.525,1128.93,464.871,215.719,1003.28,60.8003,186.752,985.989,15.6952,273.422,1123.69,2.55209,245.154,1228.69,-0.00458956
68.0667,198.986,1077.26,1143.26,216.369,1080.58,977.182,218.362,1127.69,464.859,213.551,997.853,62.2382,184.421,980.974,16.8885,271.456,1118.92,2.99746,241.91,1223.48,0.225782
68.075,199.844,1076.41,1143.83,216.815,1080.62,978.124,217.874,1125.99,464.813,211.834,991.951,63.8021,182.36,976.2,18.0358,268.61,1114.27,2.8156,238.781,1218.84,0.154734
68.0833,200.85,1075.29,1144.28,217.516,1080.79,978.748,217.675,1124.69,464.495,210.03,986.356,65.3994,180.617,971.2,19.0108,266.046,1109.61,2.71344,235.75,1213.8,-0.0985861
68.0917,201.985,1074.28,1144.61,218.237,1080.52,978.989,217.193,1122.9,464.131,208.598,980.84,66.9094,179.44,965.696,19.8255,263.938,1104.65,2.50739,232.964,1208.96,-0.584006
68.1,203.192,1073.34,1144.82,219.272,1080.46,978.86,216.938,1121.34,463.439,207.363,976.059,67.8357,177.901,960.771,20.3405,262.248,1099.59,2.45678,230.546,1203.93,-1.33532
68.1083,204.413,1072.61,1144.81,220.046,1080.19,978.607,216.602,1119.48,462.625,207.594,971.436,68.4654,176.631,955.612,20.8802,260.202,1094.83,1.58864,228.549,1198.88,-2.31266
68.1167,205.529,1072.11,1144.57,220.578,1079.83,978.217,215.963,1117.1,461.765,205.495,967.266,67.5662,175.357,950.527,21.1244,258.863,1089.73,1.39195,226.813,1194.05,-2.93243
68.125,206.694,1071.6,1144.13,221.406,1079.63,977.449,215.805,1115.15,460.745,204.05,963.493,67.0165,174.277,945.472,21.2554,257.173,1084.84,0.670314,224.869,1188.81,-4.26972
68.1333,207.758,1071.06,1143.46,222.175,1079.43,976.411,215.464,1112.81,459.584,203.94,959.494,66.0069,173.233,940.649,21.0745,256.6,1079.92,0.497341,223.885,1183.91,-5.04219
68.1417,208.888,1070.43,1142.63,222.676,1079.17,975.455,215.104,1110.23,458.197,203.626,955.598,65.1572,173.3,936.106,21.0528,255.133,1075.31,-0.519037,222.872,1179.09,-6.15454
68.15,210.1,1069.73,1141.61,223.457,1078.89,974.062,214.822,1107.69,456.561,202.94,951.618,63.6999,171.639,931.549,20.1029,254.448,1070.8,-1.46079,222.417,1174.73,-7.78228
68.1583,211.44,1069.01,1140.5,224.304,1078.15,972.548,214.383,1104.6,455.149,202.617,948.873,62.9457,170.846,927.456,19.3884,254.108,1066.54,-2.23547,221.639,1170.98,-8.8619
68.1667,212.708,1068.18,1139.35,225.244,1077.33,970.703,214.071,1101.6,453.547,202.801,946.992,61.0225,170.443,923.827,18.0911,253.697,1062.67,-3.27408,221.391,1167.15,-10.4225
68.175,214.002,1067.19,1138.2,226.53,1076.31,968.861,213.797,1097.99,452.083,201.845,942.799,60.1105,169.846,920.596,16.7137,253.526,1059.4,-4.73952,221.223,1163.82,-12.3255
68.1833,215.325,1066.19,1137,227.767,1075.11,967.188,213.292,1094,450.663,201.413,939.652,58.5305,168.839,917.198,14.4178,253.736,1056.54,-6.22255,221.82,1160.94,-14.3975
68.1917,216.728,1065.21,1135.74,228.843,1073.96,965.49,213.402,1090.17,448.969,201.009,937.243,56.4584,168.708,915.734,13.0195,253.119,1054.32,-8.66765,221.805,1158.78,-17.026
68.2,218.246,1064.06,1134.36,230.086,1072.62,963.757,213.6,1085.91,447.3,200.662,935.249,54.0702,168.513,914.749,10.3887,253.177,1052.46,-11.1051,221.107,1157.08,-19.7331
68.2083,219.989,1062.99,1132.54,231.22,1070.96,961.865,213.796,1081.2,445.618,200.027,933.598,51.4744,167.581,913.095,7.46643,253.119,1051.44,-14.3731,221.771,1156.1,-22.2553
68.2167,221.787,1061.74,1130.51,232.812,1069.46,959.645,214.512,1076.73,443.724,199.357,932.193,48.404,167.077,913.02,4.45175,254.607,1051.57,-15.0048,221.895,1155.93,-21.6149
68.225,223.783,1060.26,1128.48,234.196,1067.67,957.408,215.188,1072.25,441.912,199.253,930.873,45.663,167.594,912.328,2.23035,255.499,1052.46,-14.5555,220.741,1157.44,-20.4144
68.2333,225.766,1058.64,1126.51,235.555,1065.94,955.011,216.084,1068.63,440.102,199.343,930.309,43.2035,167.962,910.958,1.18202,257.227,1052.34,-15.003,221.028,1156.66,-20.1781
68.2417,227.637,1056.71,1124.62,236.944,1064.22,952.75,217.174,1066.66,438.949,198.77,930.438,41.9434,167.631,910.776,1.12921,257.301,1050.68,-15.2874,222.779,1155.31,-20.4989
68.25,229.43,1054.73,1122.72,238.206,1061.83,950.883,218.18,1067.01,439.401,198.457,931.163,42.2736,167.371,911.479,1.49858,257.757,1049.81,-14.7807,224.305,1155.19,-21.018
68.2583,230.8,1052.6,1121.09,239.635,1059.53,949.312,219.214,1068.48,440.86,198.713,931.619,42.9779,167.869,911.558,1.5862,257.538,1051.14,-15.0999,223.619,1156.72,-21.0952
68.2667,232.174,1050.61,1119.68,241.21,1056.71,948.469,220.252,1069.01,442.371,199.7,931.51,44.9195,168.158,911.825,1.59329,257.657,1052.15,-14.8306,222.295,1157.1,-21.0452
68.275,233.374,1048.73,1118.51,242.569,1053.73,948.701,221.487,1068.98,443.617,201.394,930.752,46.8367,168.242,912.109,1.88947,257.284,1052.3,-15.26,222.757,1157.31,-21.5515
68.2833,234.83,1046.72,1117.65,243.651,1051.37,949.792,222.787,1068.9,444.53,202.491,930.526,48.2845,169.554,912.302,2.21854,257.906,1052.2,-15.6641,222.988,1157.34,-21.6061
68.2917,236.514,1044.53,1117.01,244.492,1049.2,951.689,223.829,1068.36,445.341,202.97,930.459,48.5704,169.33,911.917,1.70946,258.519,1052.15,-15.9243,223.206,1157.39,-21.678
68.3,238.27,1041.94,1116.71,245.133,1047.52,953.697,224.792,1067.88,445.52,203.085,930.743,47.6626,169.313,911.927,1.61439,258.832,1052.05,-15.7123,223.219,1157.27,-21.4967
68.3083,240.255,1039.05,1116.93,245.811,1045.79,955.418,225.706,1067.26,445.178,203.135,931.28,45.6548,169.474,911.804,1.50126,258.567,1052.11,-15.9791,223.262,1157.45,-21.7153
68.3167,242.349,1036.11,1117.57,246.55,1044.07,956.47,226.506,1066.47,444.576,202.774,931.929,43.6794,169.499,911.748,1.26672,258.983,1051.87,-15.7501,223.234,1156.95,-21.4794
68.325,244.35,1033.21,1118.42,247.625,1042.68,956.864,227.318,1065.66,443.769,202.438,933.221,42.1694,169.012,910.902,0.71615,258.734,1051.89,-16.0374,223.897,1157.17,-21.8647
68.3333,246.396,1030.75,1119.38,248.636,1041.32,956.859,227.716,1064.52,443.27,202.279,934.042,41.6238,169.514,911.624,1.07664,258.984,1051.76,-15.8496,223.786,1157.09,-21.5504
68.3417,248.238,1028.67,1120.04,249.691,1040.05,956.771,228.012,1063.23,443.212,202.583,933.948,41.8357,170.025,912.122,0.796974,258.518,1051.9,-16.1455,223.146,1157.27,-21.9289
68.35,249.836,1027,1120.23,250.835,1039.09,956.401,228.195,1062.23,443.271,202.676,933.667,42.0427,169.529,911.572,0.973105,258.442,1051.91,-16.1332,223.318,1157.26,-21.781
68.3583,251.174,1025.87,1119.95,251.849,1037.95,955.869,228.356,1061.22,443.656,203.034,933.284,42.526,169.284,911.699,1.26386,258.541,1051.9,-16.0207,223.406,1157.25,-21.6969
68.3667,252.327,1024.97,1119.15,253.057,1037.15,955.136,228.759,1060.53,443.906,203.542,932.891,43.0812,169.254,911.678,1.16688,259.073,1051.92,-15.6112,223.488,1156.96,-21.4658
68.375,253.263,1024.41,1118.13,254.303,1036.12,954.337,229.124,1059.56,444.12,203.904,932.486,43.5469,169.632,911.323,0.905394,258.489,1051.81,-16.0531,223.423,1157.04,-21.6088
68.3833,254.18,1024.08,1117.13,255.471,1035.06,953.673,229.518,1058.29,444.377,204.209,932.118,43.7607,169.297,911.602,1.04254,258.784,1051.67,-15.877,223.453,1156.89,-21.4939
68.3917,255.167,1023.78,1116.22,256.694,1034.09,953.155,230.235,1057.1,444.554,204.428,931.77,43.5859,169.696,911.307,0.79149,258.448,1051.84,-16.2224,223.433,1157.06,-21.603
68.4,256.1,1023.49,1115.48,257.992,1033.15,952.895,231.05,1055.75,444.766,204.139,931.307,43.2675,169.747,911.346,0.689149,258.882,1051.72,-16.003,223.693,1157.3,-21.2283
68.4083,257.1,1023.17,1114.9,259.078,1031.91,952.991,231.782,1054.1,445.042,203.985,930.839,43.2617,169.527,911.482,0.90462,258.779,1051.79,-16.2609,223.377,1157.01,-21.6636
68.4167,258.046,1022.65,1114.37,260.341,1030.85,953.128,232.568,1052.6,445.201,204.196,930.633,43.2067,169.916,911.239,0.565469,259.056,1051.71,-16.1961,223.5,1156.88,-21.6597
68.425,259.112,1022.1,1113.92,261.348,1029.7,953.372,233.426,1051.01,445.393,204.221,930.352,43.0806,171.031,911.278,0.924647,259.208,1051.7,-16.375,223.69,1156.87,-21.6404
68.4333,260.251,1021.39,1113.59,262.624,1028.77,953.483,234.254,1049.52,445.478,204.208,929.966,42.7299,170.186,911.085,0.427842,259.9,1051.61,-16.3398,223.859,1156.57,-21.4726
68.4417,261.37,1020.56,1113.38,263.505,1027.73,953.754,235.004,1048.03,445.666,204.352,929.897,42.5785,170.284,911.028,0.464916,259.362,1051.62,-16.7555,224.227,1156.72,-21.7383
68.45,262.523,1019.72,1113.38,264.409,1026.63,954.04,235.588,1046.57,445.924,204.732,930.136,42.2973,170.411,911.023,0.381827,259.479,1051.57,-16.7407,223.781,1156.65,-21.6158
68.4583,263.627,1018.8,1113.51,265.453,1025.88,954.091,236.085,1045.27,446.083,204.673,930.312,42.0649,170.428,911.013,0.442564,259.624,1051.68,-16.7748,223.621,1156.68,-21.7417
68.4667,264.687,1017.78,1113.68,266.351,1025.03,954.198,236.476,1043.92,446.253,204.635,930.718,41.7957,169.964,910.297,-0.0954866,260.011,1051.69,-16.5236,223.869,1156.77,-21.6826
68.475,265.686,1016.86,1113.94,267.031,1023.97,954.278,236.625,1042.5,446.511,204.881,930.919,41.675,170.49,911.051,0.375748,259.665,1051.83,-16.7901,223.581,1157.02,-21.7313
68.4833,266.642,1015.86,1114.25,268.003,1023.29,954.312,236.766,1041.13,446.591,204.954,931.042,41.4351,170.948,911.561,0.148177,259.618,1051.91,-16.8543,223.259,1157.1,-21.8488
68.4917,267.62,1015.09,1114.6,268.848,1022.51,954.417,236.836,1039.63,446.728,205.172,931.046,41.4175,170.529,911.034,0.414789,259.691,1051.94,-16.8506,223.473,1157.04,-21.6871
68.5,268.55,1014.38,1114.95,269.762,1021.96,954.435,236.892,1038.34,446.796,205.266,931.033,41.3218,170.214,911.278,0.588298,260.133,1051.84,-16.5136,223.506,1156.94,-21.4928
68.5083,269.436,1013.72,1115.23,270.462,1021.32,954.559,236.918,1036.98,446.9,205.451,930.934,41.321,170.56,910.977,0.361145,259.784,1051.91,-16.7717,223.403,1157.09,-21.674
68.5167,270.276,1013.26,1115.39,271.029,1020.56,954.759,237.012,1035.6,447.114,205.713,930.722,41.4309,170.582,910.913,0.307798,260.251,1051.81,-16.5101,223.454,1156.87,-21.5047
68.525,271.148,1012.83,1115.48,271.71,1020.14,954.835,237.212,1034.5,447.199,205.922,930.632,41.3551,170.727,910.847,0.242949,259.769,1051.75,-16.9209,223.589,1156.88,-21.6
68.5333,271.927,1012.4,1115.51,272.35,1019.7,954.882,237.427,1033.49,447.326,206.148,930.421,41.3485,170.421,911.055,0.404239,260.122,1051.64,-16.8015,223.968,1156.62,-21.395
68.5417,272.715,1012.09,1115.52,272.781,1019.05,955,237.562,1032.54,447.525,205.894,930.178,41.2763,170.496,911.009,0.386417,259.811,1051.72,-17.0975,223.872,1156.95,-21.5412
68.55,273.497,1011.76,1115.55,273.324,1018.6,955.018,237.67,1031.92,447.584,205.712,930.157,41.0851,170.504,911.017,0.365317,259.805,1051.71,-17.1358,223.916,1156.68,-21.8511
68.5583,274.281,1011.54,1115.5,273.711,1017.9,955.126,237.744,1031.32,447.771,205.697,930.161,40.9883,170.518,910.98,0.41616,259.806,1051.76,-17.1027,224.067,1156.84,-21.8799
68.5667,275.053,1011.26,1115.45,274.212,1017.51,955.088,237.835,1031.09,447.779,205.641,930.277,40.8965,171.331,911.149,0.701487,260.239,1051.61,-16.7468,223.556,1156.61,-21.5305
68.575,275.75,1010.9,1115.35,274.578,1016.94,955.096,237.887,1030.9,447.79,205.364,930.063,40.801,170.451,911.023,0.412762,259.83,1051.72,-16.9979,223.477,1156.75,-21.6132
68.5833,276.458,1010.56,1115.22,274.916,1016.22,955.073,237.933,1030.67,447.83,205.441,930.072,41.1149,169.62,911.34,0.810087,260.157,1051.68,-16.7906,223.439,1156.67,-21.5336
68.5917,277.104,1010.11,1115.06,275.436,1015.82,954.902,238.048,1030.7,447.71,205.626,930.196,41.0944,170.404,911.051,0.466347,259.866,1051.84,-17.0226,223.534,1156.96,-21.6467
68.6,277.742,1009.62,1114.86,275.875,1015.27,954.696,238.166,1030.72,447.653,205.403,929.776,41.234,170.32,911.109,0.410199,260.121,1051.74,-16.7542,223.174,1156.63,-21.4635
68.6083,278.359,1009.17,1114.64,276.195,1014.6,954.538,238.255,1030.69,447.654,205.315,929.56,41.4597,170.079,910.44,-0.0311732,259.923,1051.86,-16.9265,223.698,1156.99,-21.8072
68.6167,278.927,1008.63,1114.39,276.68,1014.25,954.264,238.427,1030.84,447.551,205.441,929.516,41.4372,170.31,911.151,0.446856,259.959,1051.86,-16.8511,223.385,1157.12,-21.6818
68.625,279.477,1008.14,1114.08,276.871,1013.66,954.17,238.608,1030.86,447.583,205.51,929.358,41.6327,170.734,911.564,0.263929,259.861,1051.91,-16.9035,222.975,1157.11,-21.8173
68.6333,279.951,1007.65,1113.75,277.3,1013.39,953.993,238.775,1031.05,447.456,205.546,929.513,41.52,170.291,911.231,0.442624,260.076,1051.9,-16.761,223.283,1156.97,-21.4913
68.6417,280.392,1007.16,1113.4,277.592,1013.15,953.893,238.939,1031.13,447.418,205.534,929.631,41.4548,170.307,911.197,0.503659,259.705,1051.94,-17.0236,223.239,1157.19,-21.6587
68.65,280.762,1006.81,1113.03,277.837,1012.8,953.872,239.077,1031.02,447.442,205.513,929.771,41.4056,170.259,911.241,0.467956,260.089,1051.93,-16.7407,223.271,1157.11,-21.5563
68.6583,281.094,1006.5,1112.66,278.167,1012.81,953.803,239.198,1031.01,447.385,205.488,930.04,41.1807,170.293,911.15,0.52911,259.776,1051.94,-16.9759,223.297,1157.27,-21.6911
68.6667,281.379,1006.25,1112.31,278.38,1012.76,953.749,239.355,1030.87,447.411,205.413,930.29,40.9762,170.256,911.242,0.4825,260.222,1051.82,-16.6203,222.965,1156.87,-21.4733
68.675,281.662,1006.17,1111.98,278.479,1012.64,953.719,239.47,1030.6,447.478,205.576,930.461,40.9422,170.311,911.213,0.475466,259.92,1051.97,-16.8515,222.937,1156.98,-21.5638
68.6833,281.842,1006.11,1111.71,278.714,1012.84,953.544,239.593,1030.53,447.448,205.464,930.643,40.7054,170.331,911.231,0.481188,259.729,1051.99,-16.961,223.259,1157.41,-21.2926
68.6917,281.952,1006.22,1111.47,278.698,1012.77,953.49,239.675,1030.37,447.497,205.547,930.761,40.6924,170.362,911.168,0.49454,259.711,1052.03,-17.0025,223.026,1157.13,-21.5877
68.7,282.062,1006.38,1111.32,278.838,1012.92,953.303,239.748,1030.39,447.411,205.579,930.784,40.598,170.366,911.194,0.449061,260.087,1051.82,-16.691,222.869,1156.82,-21.4526
68.7083,282.087,1006.62,1111.19,278.851,1012.85,953.256,239.858,1030.28,447.443,205.625,930.735,40.5946,171.189,911.23,0.79298,259.989,1051.86,-16.7827,222.86,1157.04,-21.5831
68.7167,282.095,1007.03,1111.09,278.808,1012.87,953.19,239.928,1030.12,447.507,205.649,930.462,40.6764,170.393,911.195,0.405192,260.554,1051.86,-16.5949,223.118,1156.91,-21.3295
68.725,282.01,1007.42,1111.01,278.825,1013.11,953.101,239.959,1030.05,447.448,205.764,930.459,40.7755,169.649,911.401,0.931203,259.849,1051.92,-16.9024,222.947,1157.05,-21.4685
68.7333,281.943,1007.78,1110.91,278.765,1013.35,953.063,240.035,1029.93,447.434,206.089,930.631,40.782,170.468,911.166,0.408947,259.845,1051.87,-16.8339,223.037,1156.77,-21.2738
68.7417,281.792,1008.2,1110.81,278.63,1013.45,953.101,239.984,1029.65,447.517,205.879,930.219,41.0205,170.51,911.173,0.412822,259.887,1051.98,-16.9305,222.871,1157.1,-21.5505
68.75,281.614,1008.55,1110.69,278.511,1013.77,953.012,239.973,1029.56,447.428,205.713,930.184,41.019,170.304,910.486,-0.0661611,259.818,1051.97,-16.9709,223.106,1157.13,-21.6627
68.7583,281.45,1008.98,1110.59,278.346,1013.88,953.022,239.788,1029.32,447.538,205.75,930.023,41.0377,170.558,911.104,0.467539,259.924,1051.92,-16.8787,222.811,1157.12,-21.5703
68.7667,281.245,1009.43,1110.51,278.187,1014.27,952.936,239.682,1029.22,447.536,205.765,929.888,41.0045,170.956,911.539,0.229239,260.374,1051.84,-16.576,222.224,1156.86,-21.6649
68.775,281.001,1009.88,1110.44,277.863,1014.57,952.971,239.42,1029.08,447.558,205.713,929.941,40.9474,170.545,911.051,0.451982,259.965,1051.92,-16.8428,222.629,1156.94,-21.5796
68.7833,280.77,1010.52,1110.39,277.582,1014.88,952.983,239.182,1028.93,447.659,205.69,929.801,41.0538,170.551,911.101,0.404716,260.183,1051.87,-16.6824,222.805,1156.74,-21.401
68.7917,280.468,1011.07,1110.35,277.379,1015.46,952.877,238.977,1028.96,447.636,205.756,929.844,41.0337,170.587,911.067,0.471055,259.775,1051.99,-16.9388,222.655,1157.04,-21.605
68.8,280.098,1011.69,1110.35,276.662,1015.66,952.847,238.752,1029.03,447.666,205.795,929.939,40.9924,170.623,911.049,0.469983,260.12,1051.93,-16.6441,222.605,1156.88,-21.4806
68.8083,279.739,1012.42,1110.35,276.343,1016.05,952.721,238.458,1029,447.752,205.784,930.028,41.0293,170.64,911.16,0.4251,259.79,1052,-16.8269,222.555,1157.09,-21.606
68.8167,279.343,1013.05,1110.3,276.129,1016.49,952.628,238.165,1029.14,447.735,205.829,930.236,40.9274,170.621,911.144,0.44775,259.676,1052.04,-16.8717,222.483,1157.1,-21.5902
68.825,278.869,1013.75,1110.22,274.979,1016.55,952.791,237.794,1029.15,447.796,205.836,930.322,40.9931,170.626,911.116,0.48691,259.833,1052.09,-16.7749,222.528,1157.13,-21.4887
68.8333,278.332,1014.39,1110.13,274.417,1017.02,952.702,237.481,1029.35,447.782,205.817,930.502,40.8964,170.608,911.128,0.470519,259.996,1051.97,-16.5716,222.526,1156.82,-21.3887
68.8417,277.95,1014.97,1110.1,273.889,1017.42,952.67,237.083,1029.41,447.815,205.734,930.585,40.8376,170.605,911.136,0.51862,259.672,1052.12,-16.83,222.342,1156.94,-21.4673
68.85,277.436,1015.59,1110.01,273.225,1017.59,952.68,236.701,1029.43,447.875,205.657,930.677,40.912,171.385,911.284,0.78398,259.964,1052.04,-16.5472,222.445,1156.9,-21.3699
68.8583,277.019,1016.17,1109.84,272.432,1018.03,952.672,236.351,1029.56,447.854,205.501,930.642,40.7408,170.586,911.148,0.53972,259.62,1052.08,-16.7237,222.358,1157.17,-21.5434
68.8667,276.548,1016.73,1109.68,271.918,1018.3,952.504,235.975,1029.65,447.876,205.504,930.803,40.8151,169.726,911.478,0.979781,260.083,1052.05,-16.3988,222.353,1157.02,-21.3907
68.875,276.053,1017.4,1109.51,271.127,1018.48,952.516,235.557,1029.7,447.96,205.733,930.984,40.9321,170.533,911.271,0.512481,259.593,1052.19,-16.7036,222.599,1157.24,-21.2644
68.8833,275.421,1017.91,1109.33,270.367,1018.99,952.446,235.202,1029.84,447.981,205.522,930.752,41.03,170.508,911.271,0.541508,259.472,1052.24,-16.777,222.246,1157.23,-21.4863
68.8917,275.012,1018.73,1109.21,269.592,1019.3,952.389,234.88,1029.87,448.046,205.359,930.65,41.221,170.304,910.544,0.125706,259.549,1052.25,-16.7047,222.388,1157.19,-21.5677
68.9,274.268,1019.3,1108.99,268.867,1019.82,952.202,234.503,1029.96,448.004,205.303,930.58,41.1407,170.452,911.291,0.562429,259.972,1052.11,-16.3701,222.604,1157.24,-21.1909
68.9083,273.379,1019.72,1108.99,268.092,1020.27,952.172,234.134,1029.92,448.057,205.33,930.44,41.258,170.897,911.677,0.420094,259.59,1052.2,-16.6516,221.915,1157.43,-21.6323
68.9167,272.58,1020.37,1108.88,267.308,1020.65,952.258,233.86,1029.83,448.17,205.275,930.433,41.3327,170.397,911.31,0.561893,259.934,1052.1,-16.4078,222.287,1157.05,-21.3587
68.925,271.729,1020.91,1108.79,266.511,1021.26,952.169,233.498,1029.84,448.15,205.176,930.468,41.3147,170.467,911.255,0.611365,259.541,1052.19,-16.6932,222.24,1157.18,-21.4426
68.9333,271.059,1021.76,1108.75,265.464,1021.68,952.08,233.254,1029.88,448.182,205.144,930.39,41.3284,170.409,911.313,0.55927,259.996,1052.28,-16.3672,222.362,1157.05,-21.3168
68.9417,270.29,1022.66,1108.68,264.569,1022.21,952.18,232.852,1029.91,448.266,205.155,930.355,41.4587,170.42,911.24,0.656426,259.465,1052.25,-16.7472,222.775,1157.35,-21.4117
68.95,269.371,1023.24,1108.71,263.877,1022.92,952.072,232.458,1030.11,448.269,205.033,930.457,41.4127,170.399,911.327,0.615954,259.507,1052.18,-16.6695,222.829,1157.44,-21.3969
68.9583,268.276,1023.97,1108.79,262.807,1023.2,952.127,232.049,1030.23,448.354,205.021,930.434,41.485,170.464,911.31,0.644207,259.799,1052.22,-16.4897,222.371,1157.24,-21.5223
68.9667,267.5,1024.7,1108.65,261.96,1023.84,952.117,231.645,1030.45,448.35,204.962,930.638,41.5325,170.408,911.35,0.651419,260.138,1052.09,-16.2264,222.201,1157.19,-21.2696
68.975,266.535,1025.44,1108.63,261.071,1024.32,952.021,231.23,1030.63,448.371,204.802,930.789,41.5898,170.429,911.32,0.705063,259.605,1052.25,-16.5808,222.323,1157.28,-21.4532
68.9833,265.457,1026.11,1108.61,260.133,1024.65,952.103,230.861,1030.7,448.448,204.982,930.755,41.5599,170.442,911.396,0.699997,259.813,1052.12,-16.3755,222.205,1157.2,-21.2624
68.9917,264.467,1026.88,1108.54,259.261,1025.41,951.98,230.471,1030.91,448.41,204.859,930.935,41.4678,171.098,911.458,1.02854,259.469,1052.35,-16.7115,222.147,1157.47,-21.4606
69,263.6,1027.64,1108.47,258.295,1025.98,951.99,230.045,1031.05,448.444,204.744,930.89,41.3376,170.38,911.387,0.724375,259.888,1052.21,-16.5179,222.234,1157.39,-21.3751
69.0083,262.678,1028.4,1108.43,257.394,1026.35,951.969,229.602,1031.1,448.547,204.856,931.019,41.5345,170.001,911.475,0.900328,259.48,1052.28,-16.689,222.389,1157.53,-21.5406
69.0167,261.749,1029.11,1108.41,256.415,1027.06,951.82,229.183,1031.34,448.538,204.842,931.221,41.437,170.373,911.437,0.741303,259.478,1052.28,-16.654,222.416,1157.43,-21.4649
69.025,260.748,1029.83,1108.38,255.566,1027.51,951.935,228.809,1031.5,448.582,204.71,931.011,41.6273,170.398,911.443,0.801682,259.705,1052.31,-16.5415,222.39,1157.53,-21.5164
