TIME,Fx,Fy,Fz,Mx,My,Mz,CoPx,CoPy,M000X,M000Y,M000Z,M001X,M001Y,M001Z,M002X,M002Y,M002Z,M003X,M003Y,M003Z,M004X,M004Y,M004Z,M005X,M005Y,M005Z,M006X,M006Y,M006Z
0.741667,-3.892860831,-3.663463405,550.7585327,-22.72502174,3.694834317,-0.065195649,-0.006708348,-0.041261318,-307.979,176.254,-23.1972,-340.2,273.278,-18.0837,-267.551,419.799,-1.22696,-298.675,394.524,33.7354,-319.152,302.194,448.51,-320.47,274.66,962.429,-316.355,284.32,1123.26
0.75,-4.069897,-3.663561,550.699275,-22.71375,3.740102,-0.065121,-0.006792,-0.041245,-307.971,176.229,-23.2353,-340.136,273.153,-17.8877,-267.446,419.615,-1.11353,-298.57,394.434,33.8517,-319.178,302.249,448.439,-320.637,274.571,962.34,-316.57,284.082,1123.04
0.758333,-4.128435776,-3.663388187,550.869454,-22.74626224,3.760452289,-0.076265947,-0.006826331,-0.041291333,-307.954,176.25,-23.1879,-340.324,273.214,-18.1503,-267.549,419.747,-1.2514,-298.678,394.49,33.797,-319.172,302.154,448.495,-320.548,274.745,962.563,-316.598,284.243,1123.25
0.766667,-4.216598045,-3.576192153,550.7556856,-22.66266869,3.817387878,-0.082488048,-0.006931012,-0.041148651,-308.067,176.345,-23.2355,-340.237,273.206,-17.932,-267.454,419.652,-1.13642,-298.608,394.452,33.8519,-319.226,302.174,448.436,-320.689,274.558,962.386,-316.672,284.103,1123.15
0.775,-4.245786,-3.75175,550.353292,-22.643655,3.777671,-0.053039,-0.006864,-0.041144,-307.934,176.271,-23.191,-340.266,273.283,-18.0687,-267.509,419.735,-1.23173,-298.738,394.532,33.717,-319.226,302.161,448.461,-320.672,274.6,962.464,-316.774,284.14,1123.25
0.783333,-4.157831129,-3.782349637,550.4712223,-22.57681721,3.766292146,-0.040130388,-0.006842319,-0.041013391,-307.953,176.164,-23.3043,-340.213,273.099,-17.9041,-267.471,419.632,-1.15287,-298.648,394.454,33.828,-319.291,302.033,448.455,-320.765,274.418,962.348,-316.897,284.1,1123.31
0.791667,-4.157791476,-3.930030152,550.1272005,-22.54815594,3.781441992,-0.036085371,-0.006873668,-0.040987382,-308.059,176.273,-23.2066,-340.254,273.241,-18.0861,-267.538,419.727,-1.23388,-298.788,394.511,33.7216,-319.26,302.142,448.39,-320.92,274.425,962.326,-317.123,283.847,1123.1
0.8,-4.15756,-3.841218,550.183044,-22.475881,3.850817,-0.023955,-0.006999,-0.040852,-307.996,176.164,-23.2627,-340.371,273.234,-18.1729,-267.555,419.738,-1.1965,-298.749,394.494,33.7547,-319.335,302.099,448.394,-320.925,274.572,962.568,-317.009,283.949,1123.21
0.808333,-4.069411051,-3.81305223,550.1855965,-22.39007649,3.900892725,-0.010950334,-0.00709,-0.040695704,-307.955,176.286,-23.1878,-340.29,273.161,-18.1305,-267.535,419.734,-1.23125,-298.738,394.475,33.7664,-319.375,301.928,448.46,-320.94,275.016,962.442,-317.137,284.055,1123.32
0.816667,-4.039089776,-3.576796187,550.183907,-22.35737524,3.948609289,-0.046955614,-0.007176664,-0.040636,-308.14,176.279,-23.2386,-340.254,273.238,-17.952,-267.491,419.633,-1.1695,-298.62,394.418,33.8643,-319.381,301.991,448.411,-321.067,274.416,962.412,-317.235,283.782,1123.16
0.825,-4.069375,-3.312375,550.356222,-22.205714,4.016323,-0.064409,-0.007298,-0.040348,-307.971,176.269,-23.2338,-340.285,273.28,-18.0468,-267.528,419.729,-1.23215,-298.808,394.558,33.7031,-319.398,301.859,448.454,-321.145,274.106,962.345,-317.359,283.834,1123.33
0.833333,-4.099527721,-3.252680555,550.755735,-22.19742052,4.007599497,-0.062022087,-0.007276684,-0.04030336,-308.008,176.212,-23.2896,-340.272,273.121,-17.9301,-267.494,419.667,-1.12754,-298.663,394.454,33.8131,-319.277,301.995,448.311,-321.248,274.227,962.34,-317.497,283.633,1123.12
0.841667,-4.099360891,-3.312773813,550.700039,-22.13980177,4.014970711,-0.069904053,-0.007290669,-0.040203,-307.902,176.157,-23.2666,-340.301,273.208,-18.0823,-267.528,419.784,-1.17719,-298.692,394.495,33.7347,-319.399,301.875,448.348,-321.334,274.368,962.471,-317.56,283.702,1123.24
0.85,-4.069777,-3.401471,550.699837,-22.070171,4.062466,-0.052123,-0.007377,-0.040077,-307.988,176.144,-23.3146,-340.208,273.25,-17.9827,-267.473,419.642,-1.127,-298.582,394.393,33.852,-319.469,301.724,448.421,-321.428,274.279,962.517,-317.573,283.596,1123.25
0.858333,-4.0990769,-3.40175498,550.5849734,-22.00449272,4.091720097,-0.057637655,-0.007431362,-0.039965325,-308.1,176.22,-23.2922,-340.294,273.268,-18.2308,-267.566,419.785,-1.18452,-298.665,394.404,33.7694,-319.429,301.736,448.397,-321.778,274.049,962.488,-317.769,283.46,1123.17
0.866667,-4.12825187,-3.51974469,550.4693053,-21.95515057,4.120973102,-0.055123949,-0.007486011,-0.039884685,-307.993,176.186,-23.3063,-340.322,273.311,-18.2161,-267.531,419.694,-1.26398,-298.678,394.421,33.7387,-319.402,301.695,448.379,-321.464,274.372,962.48,-317.821,283.559,1123.38
0.875,-4.06961,-3.758009,550.52936,-21.889345,4.17699,-0.051535,-0.007587,-0.039761,-307.938,176.156,-23.2211,-340.366,273.265,-18.1462,-267.517,419.687,-1.25551,-298.736,394.496,33.6856,-319.546,301.562,448.398,-321.203,274.264,962.658,-317.924,283.516,1123.39
0.883333,-3.980591,-3.757884,550.700321,-21.922214,4.204415,-0.068248,-0.007635,-0.039808,-308.15,176.319,-23.2694,-340.225,273.134,-17.8868,-267.498,419.626,-1.09369,-298.599,394.418,33.8356,-319.341,301.73,448.213,-321.655,274.016,962.291,-318.029,283.273,1123.17
0.891667,-3.981178792,-3.84614096,550.7568842,-21.8634381,4.212170631,-0.056188363,-0.007647987,-0.039696651,-307.936,176.091,-23.2881,-340.223,273.235,-18.0367,-267.506,419.662,-1.19537,-298.685,394.443,33.793,-319.584,301.436,448.318,-321.819,274.076,962.405,-318.053,283.316,1123.3
0.9,-3.98019,-3.935502,550.356512,-21.914,4.250177,-0.068094,-0.007723,-0.039818,-308.085,176.2,-23.3279,-340.248,273.24,-17.9954,-267.471,419.661,-1.12957,-298.588,394.364,33.8613,-319.559,301.452,448.262,-321.858,273.859,962.339,-318.181,283.159,1123.18
0.908333,-4.069493,-3.935991,550.870953,-21.815031,4.269118,-0.084718,-0.00775,-0.039601,-307.932,176.165,-23.2293,-340.323,273.205,-18.2299,-267.569,419.706,-1.23793,-298.749,394.455,33.7757,-319.561,301.384,448.3,-321.734,274.158,962.447,-318.268,283.233,1123.41
0.916667,-4.158099,-3.848879,550.872584,-21.75334,4.310684,-0.079772,-0.007825,-0.039489,-308.029,176.146,-23.3365,-340.254,273.13,-17.9375,-267.517,419.652,-1.15043,-298.671,394.398,33.8697,-319.617,301.2,448.325,-321.851,274.115,962.372,-318.341,283.23,1123.46
0.925,-4.246962,-3.582928,551.042265,-21.798408,4.329772,-0.108695,-0.007857,-0.039559,-307.878,175.993,-23.4075,-340.276,273.359,-18.1342,-267.558,419.727,-1.18554,-298.757,394.437,33.7068,-319.503,301.34,448.281,-321.907,273.649,962.166,-318.44,282.955,1123.19
0.933333,-4.041025413,-3.671966287,551.2747902,-21.7510549,4.324243544,-0.068548434,-0.007843984,-0.039456024,-308.181,176.269,-23.3256,-340.281,273.216,-18.1836,-267.531,419.643,-1.21897,-298.797,394.434,33.6891,-319.462,301.249,448.181,-322.027,273.854,962.336,-318.48,283.015,1123.33
0.941667,-4.040828536,-3.820144658,551.6753298,-21.77669842,4.378033819,-0.064258005,-0.007935677,-0.039474013,-307.986,176.181,-23.3111,-340.22,273.25,-18.1807,-267.498,419.654,-1.18035,-298.803,394.395,33.7096,-319.633,301.043,448.259,-322.045,273.978,962.34,-318.54,282.939,1123.33
0.95,-3.98156,-3.849957,551.389328,-21.720785,4.388342,-0.079435,-0.007959,-0.039393,-308.129,176.185,-23.3106,-340.203,273.292,-18.0565,-267.45,419.612,-1.10912,-298.629,394.313,33.8659,-319.679,300.993,448.201,-321.968,274.514,961.964,-318.696,282.687,1123.17
0.958333,-3.892407541,-3.938643373,551.3328748,-21.70602857,4.430956369,-0.050465637,-0.008037013,-0.039370349,-307.896,176.093,-23.2793,-340.26,273.391,-18.2722,-267.51,419.671,-1.20598,-298.707,394.375,33.758,-319.654,300.855,448.227,-322.102,273.923,962.377,-318.692,282.856,1123.33
0.966667,-3.892271793,-4.085915289,550.7601893,-21.67740242,4.399953162,-0.046582644,-0.007988653,-0.039358942,-308.017,176.185,-23.3148,-340.177,273.265,-17.9633,-267.507,419.667,-1.16128,-298.628,394.361,33.8487,-319.687,300.842,448.177,-322.338,273.094,962.203,-318.863,282.587,1123.2
0.975,-3.979399,-3.938011,550.528523,-21.684189,4.457288,-0.067373,-0.008096,-0.039388,-307.868,176.11,-23.2503,-340.22,273.309,-18.1638,-267.47,419.72,-1.19334,-298.649,394.39,33.7465,-319.745,300.8,448.144,-322.245,273.804,962.339,-318.779,282.735,1123.38
0.983333,-4.067211979,-3.907572743,550.0681475,-21.64176252,4.437735206,-0.08035467,-0.00806732,-0.039343688,-308.022,176.119,-23.3114,-340.153,273.192,-17.9716,-267.488,419.701,-1.12033,-298.584,394.34,33.8356,-319.715,300.638,448.146,-322.262,273.79,962.326,-318.84,282.679,1123.32
0.991667,-4.096510708,-3.878034703,550.0678685,-21.55553878,4.451741849,-0.081887385,-0.008093001,-0.039187328,-308.115,176.222,-23.2885,-340.321,273.195,-18.1779,-267.509,419.739,-1.15496,-298.706,394.434,33.7695,-319.706,300.745,448.077,-322.453,273.423,962.234,-319.048,282.413,1123.13
1,-4.244017,-3.849058,550.180655,-21.490998,4.536882,-0.072067,-0.008246,-0.039062,-308.179,176.258,-23.2972,-340.32,273.29,-18.2359,-267.494,419.683,-1.18917,-298.703,394.401,33.7941,-319.794,300.531,448.098,-322.793,273.414,962.546,-318.969,282.382,1123.21
1.00833,-4.243509,-3.849273,550.008869,-21.458227,4.559833,-0.072014,-0.00829,-0.039014,-307.928,176.154,-23.2578,-340.277,273.344,-18.1959,-267.488,419.65,-1.18941,-298.672,394.362,33.7783,-319.856,300.374,448.132,-322.385,273.682,962.382,-319.017,282.487,1123.42
1.01667,-4.12457803,-3.84991319,550.0098129,-21.41453895,4.61151431,-0.07183448,-0.00838405,-0.03893494,-307.962,176.085,-23.3198,-340.163,273.243,-17.9492,-267.476,419.648,-1.09673,-298.608,394.301,33.8725,-319.787,300.345,448.05,-322.263,273.194,962.335,-319.152,282.293,1123.24
1.025,-4.155082,-4.205395,550.010918,-21.441761,4.655672,-0.054716,-0.008465,-0.038984,-307.934,176.112,-23.2977,-340.208,273.328,-18.1246,-267.454,419.63,-1.18381,-298.766,394.39,33.721,-319.826,300.216,448.059,-322.49,273.317,962.228,-319.141,282.32,1123.34
1.03333,-4.330647,-4.383134,550.178851,-21.399792,4.762357,-0.087901,-0.008656,-0.038896,-308.059,176.166,-23.3709,-340.179,273.157,-17.9594,-267.458,419.602,-1.11562,-298.634,394.356,33.8815,-319.893,300.126,448.005,-322.754,273.046,962.149,-319.302,282.05,1123.17
1.04167,-4.419081,-4.560099,550.004885,-21.424054,4.781036,-0.104642,-0.008693,-0.038952,-307.969,176.124,-23.3192,-340.289,273.338,-18.2046,-267.547,419.675,-1.18381,-298.728,394.367,33.7556,-319.748,300.206,447.975,-322.673,273.076,962.225,-319.251,282.111,1123.32
1.05,-4.683185,-4.738679,550.173467,-21.316295,4.929405,-0.120868,-0.00896,-0.038745,-308.03,176.086,-23.4044,-340.221,273.265,-18.0546,-267.503,419.658,-1.09923,-298.623,394.334,33.8694,-319.927,299.936,448.038,-322.606,273.166,962.361,-319.368,282.079,1123.29
1.05833,-4.7436349,-4.916986,550.2855035,-21.15483185,5.01850986,-0.14283737,-0.00911966,-0.03844348,-308.038,176.068,-23.3822,-340.348,273.372,-18.2555,-267.544,419.731,-1.24598,-298.733,394.367,33.7633,-319.836,299.927,447.951,-322.808,272.809,962.205,-319.392,281.884,1123.18
1.06667,-4.94975748,-4.85932295,550.6289634,-21.02511861,5.11611588,-0.18648848,-0.00929113,-0.03818412,-308.038,176.086,-23.3532,-340.35,273.339,-18.2365,-267.568,419.717,-1.23161,-298.752,394.369,33.7526,-319.968,299.787,448.006,-322.736,272.868,962.26,-319.414,281.901,1123.42
1.075,-5.039056,-4.832215,550.685803,-20.884042,5.211262,-0.223001,-0.009463,-0.037924,-307.967,176.084,-23.2961,-340.264,273.306,-18.1592,-267.556,419.7,-1.21415,-298.822,394.385,33.7111,-320.01,299.562,447.991,-322.833,272.837,962.294,-319.48,281.833,1123.36
1.08333,-5.037689,-4.744606,550.340891,-20.756834,5.303231,-0.268395,-0.009636,-0.037716,-308.033,176.059,-23.4122,-340.231,273.241,-18.026,-267.447,419.598,-1.02234,-298.674,394.302,33.8706,-319.932,299.559,447.896,-322.992,272.601,962.203,-319.606,281.651,1123.14
1.09167,-5.036827,-4.567081,550.681547,-20.634022,5.442054,-0.244074,-0.009882,-0.03747,-307.917,175.97,-23.308,-340.306,273.214,-18.2335,-267.504,419.726,-1.15055,-298.775,394.311,33.8036,-320.086,299.289,447.98,-322.746,273.692,962.067,-319.531,281.688,1123.34
1.1,-4.947365,-4.655943,550.679249,-20.564486,5.584624,-0.248465,-0.010141,-0.037344,-308.075,176.099,-23.3117,-340.266,273.338,-18.1157,-267.449,419.604,-1.03217,-298.591,394.23,33.923,-319.94,299.314,447.884,-323.086,272.477,962.323,-319.639,281.588,1123.23
1.10833,-5.21228969,-4.56814995,550.9638046,-20.4259469,5.71792083,-0.21926918,-0.01037785,-0.03707316,-308.008,176.058,-23.2706,-340.334,273.406,-18.3577,-267.473,419.616,-1.10745,-298.738,394.248,33.7734,-320.052,299.146,447.889,-323.165,272.086,962.347,-319.622,281.784,1123.54
1.11667,-5.09460407,-4.5999249,550.8525412,-20.44674603,5.78441057,-0.23569936,-0.01050064,-0.03711842,-308.032,176.014,-23.3961,-340.33,273.278,-18.1295,-267.452,419.543,-1.07795,-298.623,394.249,33.8808,-320.195,298.885,447.862,-323.071,272.463,962.491,-319.647,281.687,1123.52
1.125,-5.211004,-4.392344,550.850467,-20.346833,5.825387,-0.185398,-0.010575,-0.036937,-308.184,176.082,-23.3597,-340.281,273.41,-18.2204,-267.436,419.502,-1.104,-298.757,394.362,33.7428,-320.253,298.82,447.785,-323.172,272.218,962.396,-319.883,281.451,1123.21
1.13333,-5.12286414,-4.36419037,551.0239677,-20.25005667,5.89868056,-0.16436402,-0.010705,-0.03674964,-308.166,176.123,-23.3575,-340.401,273.406,-18.2346,-267.424,419.602,-1.09351,-298.725,394.34,33.7914,-320.127,298.822,447.7,-323.118,272.283,962.495,-319.878,281.502,1123.37
1.14167,-5.21053368,-4.30508094,550.7950884,-20.16522047,5.9559305,-0.13940765,-0.01081346,-0.03661143,-307.958,175.95,-23.3294,-340.431,273.34,-18.3215,-267.439,419.589,-1.1093,-298.693,394.303,33.8616,-320.32,298.563,447.803,-323.573,271.844,962.696,-319.988,281.444,1123.47
1.15,-5.210004,-4.393676,550.50959,-20.150503,5.963372,-0.093766,-0.010832,-0.036603,-308.116,175.976,-23.3656,-340.341,273.303,-18.2055,-267.409,419.566,-1.01894,-298.515,394.191,33.9925,-320.316,298.531,447.744,-323.166,271.838,962.403,-320.129,281.316,1123.3
1.15833,-5.386437,-4.481907,550.164676,-20.014744,5.954808,-0.081764,-0.010824,-0.03638,-308.012,176.04,-23.3494,-340.408,273.342,-18.3879,-267.444,419.656,-1.10698,-298.703,394.32,33.8231,-320.384,298.271,447.732,-322.853,271.88,962.682,-320.105,281.436,1123.53
1.16667,-5.121072,-4.570493,550.167064,-20.011394,5.96751,-0.052868,-0.010847,-0.036373,-308.109,176.036,-23.3909,-340.331,273.328,-18.1729,-267.429,419.578,-1.06937,-298.583,394.244,33.9388,-320.397,298.145,447.667,-323.22,271.426,962.412,-320.179,281.184,1123.36
1.175,-5.210119,-4.57112,550.339498,-19.978375,5.986242,-0.035961,-0.010877,-0.036302,-308.015,175.972,-23.3726,-340.367,273.29,-18.2892,-267.438,419.672,-1.08802,-298.81,394.402,33.8155,-320.267,298.164,447.628,-323.276,271.438,962.591,-320.19,281.186,1123.54
1.18333,-5.12041374,-4.54112351,550.5680065,-20.00200319,6.06740888,-0.00691238,-0.01102054,-0.03632962,-308.263,176.066,-23.3924,-340.372,273.267,-18.158,-267.365,419.542,-1.00601,-298.637,394.232,33.9631,-320.466,297.771,447.633,-323.147,271.238,962.554,-320.246,281.057,1123.48
1.19167,-5.03232601,-4.39509894,550.6279594,-19.8665658,6.0793835,-0.03565132,-0.01104046,-0.03607943,-308.12,175.969,-23.4246,-340.414,273.387,-18.3904,-267.357,419.481,-1.05047,-298.648,394.257,33.9169,-320.364,297.698,447.512,-323.091,270.817,962.545,-320.27,281.008,1123.37
1.2,-5.120462,-3.95198,549.998493,-19.811127,6.03667,-0.031275,-0.010976,-0.03602,-308.138,175.971,-23.4101,-340.436,273.552,-18.5168,-267.408,419.669,-1.13887,-298.705,394.27,33.9013,-320.404,297.481,447.512,-322.991,271.104,962.688,-320.267,280.981,1123.51
1.20833,-5.031919,-3.862765,549.997678,-19.68429,6.041187,-0.036094,-0.010984,-0.03579,-308.004,175.962,-23.2782,-340.46,273.499,-18.4336,-267.42,419.629,-1.12528,-298.69,394.239,33.9245,-320.449,297.022,447.541,-322.99,270.74,962.543,-320.32,281.017,1123.64
1.21667,-5.03189,-3.685176,549.482421,-19.594498,6.018138,-0.036327,-0.010952,-0.03566,-308.079,175.913,-23.4197,-340.395,273.225,-18.1418,-267.412,419.564,-1.03003,-298.496,394.084,34.0193,-320.46,296.853,447.442,-323.051,270.303,962.595,-320.401,280.787,1123.43
1.225,-4.943932,-3.684634,549.312125,-19.496188,5.90714,-0.053394,-0.010754,-0.035492,-307.958,175.846,-23.3604,-340.373,273.37,-18.3117,-267.386,419.606,-1.04493,-298.706,394.216,33.8445,-320.503,296.548,447.453,-322.977,270.353,962.678,-320.286,280.814,1123.6
1.23333,-4.79647898,-3.65563864,549.0858394,-19.47607667,5.88341295,-0.05189761,-0.01071482,-0.03546974,-308.14,175.978,-23.4046,-340.38,273.326,-18.1853,-267.336,419.547,-0.985384,-298.541,394.072,34.0398,-320.358,296.419,447.28,-322.804,270.891,962.376,-320.526,280.635,1123.48
1.24167,-4.59100989,-3.62597582,548.8049206,-19.40165933,5.76230494,-0.02817905,-0.0105,-0.03535269,-307.915,175.878,-23.3344,-340.389,273.386,-18.3603,-267.335,419.464,-1.01793,-298.622,394.123,33.9714,-320.36,296.135,447.287,-322.851,270.105,962.789,-320.526,280.683,1123.58
1.25,-4.503662,-3.684669,548.635665,-19.366464,5.651276,-0.003614,-0.010301,-0.035299,-307.996,175.869,-23.3701,-340.337,273.318,-18.1786,-267.361,419.541,-0.974417,-298.434,394.027,34.0999,-320.382,295.732,447.3,-322.89,269.411,962.71,-320.483,280.645,1123.63
1.25833,-4.18012599,-3.68516186,548.7572301,-19.32362835,5.5438438,0.0242921,-0.01010249,-0.03521383,-307.978,175.879,-23.3573,-340.439,273.319,-18.3805,-267.329,419.578,-1.05149,-298.496,394.03,34.0379,-320.416,295.484,447.221,-322.855,269.354,962.65,-320.545,280.418,1123.47
1.26667,-3.91712751,-3.77523367,549.163631,-19.28681842,5.47164792,0.02912086,-0.00996369,-0.03512027,-307.868,175.762,-23.3836,-340.348,273.281,-18.3016,-267.251,419.473,-1.03098,-298.6,394.156,33.9078,-320.31,295.207,447.17,-322.75,269.247,962.733,-320.463,280.468,1123.68
1.275,-3.802108,-3.688107,549.85645,-19.203734,5.384998,0.039437,-0.009793,-0.034925,-307.92,175.841,-23.3645,-340.32,273.347,-18.2116,-267.309,419.56,-1.04851,-298.587,394.109,33.9625,-320.328,294.812,447.176,-322.653,269.223,962.73,-320.491,280.354,1123.63
1.28333,-3.626959,-3.423537,550.547579,-19.085117,5.347535,0.027437,-0.009713,-0.034666,-308.116,175.873,-23.5124,-340.326,273.155,-18.0945,-267.243,419.522,-0.91213,-298.375,393.962,34.1531,-320.151,294.634,447.056,-323.239,268.413,962.763,-320.577,280.039,1123.5
1.29167,-3.540562,-3.337889,550.897766,-19.023557,5.305067,0.008315,-0.00963,-0.034532,-307.869,175.867,-23.302,-340.273,273.312,-18.3266,-267.225,419.473,-0.992298,-298.411,393.979,34.0812,-320.253,294.205,447.036,-322.558,268.886,962.779,-320.487,280.071,1123.58
1.3,-3.453721,-3.163227,551.246584,-18.900666,5.308931,0.001257,-0.009631,-0.034287,-307.839,175.803,-23.3944,-340.271,273.297,-18.1866,-267.22,419.476,-0.940978,-298.309,393.889,34.1839,-320.116,293.898,446.95,-322.347,268.479,962.76,-320.569,279.875,1123.5
1.30833,-3.60187409,-3.25065287,551.4159699,-18.79745635,5.23298789,-0.01492614,-0.00949031,-0.03408933,-307.765,175.843,-23.2375,-340.291,273.415,-18.3932,-267.116,419.411,-0.969887,-298.427,394.026,34.0635,-320.146,293.686,446.895,-322.481,268.526,962.681,-320.578,279.888,1123.64
1.31667,-3.6917606,-3.25127587,551.246003,-18.65465747,5.12840428,-0.04801614,-0.00930336,-0.0338406,-307.751,175.77,-23.3548,-340.313,273.259,-18.1311,-267.151,419.447,-0.911474,-298.344,393.968,34.2051,-320.244,293.222,446.884,-322.67,268.081,962.659,-320.562,279.823,1123.69
1.325,-3.634289,-3.341569,551.422837,-18.595927,5.046385,-0.056692,-0.009152,-0.033724,-307.801,175.762,-23.3955,-340.35,273.35,-18.2812,-267.2,419.458,-0.968575,-298.4,393.997,34.1151,-320.213,293.015,446.761,-322.633,267.571,962.549,-320.552,279.506,1123.46
1.33333,-3.723954,-3.429851,551.424506,-18.46034,4.94992,-0.028035,-0.008977,-0.033478,-307.795,175.76,-23.3749,-340.394,273.34,-18.3092,-267.152,419.484,-0.920713,-298.428,394.014,34.1285,-320.316,292.639,446.698,-322.402,267.564,962.71,-320.541,279.567,1123.58
1.34167,-3.812697,-3.340838,550.908676,-18.431584,4.876405,-0.057173,-0.008852,-0.033457,-307.589,175.718,-23.2624,-340.393,273.371,-18.3446,-267.109,419.445,-0.867486,-298.498,393.996,34.1923,-320.373,292.411,446.688,-322.399,267.568,962.709,-320.493,279.406,1123.61
1.35,-3.81332,-3.164255,550.740964,-18.276018,4.80712,-0.023745,-0.008728,-0.033184,-307.609,175.728,-23.3322,-340.356,273.313,-18.1484,-267.091,419.416,-0.833988,-298.293,393.894,34.3469,-320.36,292.173,446.627,-322.432,266.916,962.541,-320.435,279.237,1123.51
1.35833,-3.75543992,-3.37067303,550.2828712,-18.22300801,4.73301987,-0.01192313,-0.00860143,-0.03311585,-307.641,175.813,-23.1825,-340.339,273.403,-18.3689,-267.095,419.432,-0.931919,-298.388,393.927,34.2061,-320.436,291.868,446.647,-322.396,266.972,962.744,-320.447,279.275,1123.72
