Time,Fx,Fy,Fz,Mx,My,Mz,CoPx,CoPy,,act time
4.805,-0.074141,0.020775,0.017449,-0.007566,-0.032319,-0.01209,0,0,,
4.806,-0.074184,0.019657,-0.152504,0.024974,0.036524,0.021704,0,0,,
4.807,0.014458,0.019901,-0.153018,0.024815,0.040841,0.004901,0,0,,
4.808,0.014223,0.107693,0.020508,0.053671,0.017697,-0.007105,0,0,,
4.809,0.014458,0.019901,-0.153018,0.024815,0.040841,0.004901,0,0,,
4.81,0.014327,0.019996,0.190243,-0.040665,0.040997,0.004936,0,0,,
4.811,-0.073661,0.020058,0.189058,0.025355,0.036789,-0.011843,0,0,,
4.812,0.014223,0.107693,0.020508,0.053671,0.017697,-0.007105,0,0,,
4.813,0.014223,0.107693,0.020508,0.053671,0.017697,-0.007105,0,0,,
4.814,-0.074759,0.107825,0.020265,-0.011895,0.013455,0.009636,0,0,,
4.815,0.015007,0.10923,0.189497,0.020761,0.041254,0.016904,0,0,,
4.816,-0.073661,0.020058,0.189058,0.025355,0.036789,-0.011843,0,0,,
4.817,-0.074184,0.019657,-0.152504,0.024974,0.036524,0.021704,0,0,,
4.818,0.013951,0.020116,0.018768,-0.007956,0.01789,0.004848,0,0,,
4.819,-0.074692,0.019871,0.019282,-0.007796,0.013573,0.02165,0,0,,
4.82,-0.162477,-0.069635,0.018532,-0.003142,0.055165,-0.006955,0,0,,
4.821,-0.162512,0.020095,-0.154447,0.025269,0.03239,0.004862,0,0,,
4.822,-0.073869,0.020339,-0.154961,0.02511,0.036708,-0.01194,0,0,,
4.823,-0.073843,0.109267,-0.154008,0.020675,0.036856,0.033609,0,0,,
4.824,-0.073869,0.020339,-0.154961,0.02511,0.036708,-0.01194,0,0,,
4.825,0.015238,0.020164,-0.153463,-0.040754,0.040898,0.004885,0,0,,
4.826,-0.074759,0.107825,0.020265,-0.011895,0.013455,0.009636,0,0,,
4.827,-0.162645,-0.069797,0.191076,0.029813,0.03214,-0.006947,0,0,,
4.828,-0.07415,-0.070074,0.020474,-0.003437,0.059299,0.009887,0,0,,
4.829,0.014835,0.019781,0.018457,-0.007895,0.063948,0.00499,0,0,,
4.83,-0.074044,0.107329,0.192498,0.02112,0.036487,0.009786,0,0,,
4.831,0.01429,0.019739,0.019526,0.05777,0.017815,0.00491,0,0,,
4.832,-0.074037,0.020177,0.017583,0.058065,0.013682,-0.011932,0,0,,
4.833,0.01429,0.019739,0.019526,0.05777,0.017815,0.00491,0,0,,
4.834,-0.075033,-0.069739,0.020785,-0.003497,0.013241,0.009745,0,0,,
4.835,-0.162786,-0.15747,-0.153926,0.033667,0.032176,0.004971,0,0,,
4.836,0.015095,-0.157496,-0.496204,0.033124,0.040528,0.004959,0,0,,
4.837,-0.0734,-0.157219,-0.325602,0.066373,0.013369,-0.011874,0,0,,
4.838,0.015033,-0.068268,-0.325787,0.061684,0.06391,0.01697,0,0,,
4.839,0.01494,0.197184,0.19048,0.016662,0.041136,0.004889,0,0,,
4.84,0.01494,0.197184,0.19048,0.016662,0.041136,0.004889,0,0,,
4.841,0.01494,0.197184,0.19048,0.016662,0.041136,0.004889,0,0,,
4.842,-0.074994,0.195617,0.193792,0.016961,-0.009689,-0.002371,0,0,,
4.843,-0.075096,0.107502,0.365353,0.054014,-0.032597,0.009653,0,0,,
4.844,-0.075543,-0.159512,0.194833,0.033756,-0.010117,-0.002153,0,0,,
4.845,0.013885,-0.15773,0.363307,0.000687,0.017757,0.005054,0,0,,
4.846,0.101769,-0.070095,0.194758,0.029003,-0.001335,0.009793,0,0,,
4.847,0.01405,0.018244,-0.150532,0.025015,0.040391,-0.019019,0,0,,
4.848,0.191295,-0.070185,0.193933,0.028904,0.049041,-0.006868,0,0,,
4.849,0.191361,0.10766,-0.150607,0.020262,0.049174,-0.007074,0,0,,
4.85,0.014117,-0.06971,-0.151515,0.029114,0.040509,-0.007004,0,0,,
4.851,-0.074316,0.019752,0.190757,-0.040506,0.03668,0.021739,0,0,,
4.852,-0.251323,0.019689,0.018611,0.058383,0.005047,0.021673,0,0,,
4.853,-0.251155,0.019851,-0.153933,0.025429,0.028073,0.021664,0,0,,
4.854,-0.162512,0.020095,-0.154447,0.025269,0.03239,0.004862,0,0,,
4.855,0.014458,0.019901,-0.153018,0.024815,0.040841,0.004901,0,0,,
4.856,0.10341,0.107979,0.018925,-0.012153,0.068148,-0.023827,0,0,,
4.857,0.103136,-0.069585,0.019446,-0.003755,0.067934,-0.023718,0,0,,
4.858,0.014117,-0.06971,-0.151515,0.029114,0.040509,-0.007004,0,0,,
4.859,-0.162853,-0.069516,-0.152943,0.029568,0.032058,-0.007044,0,0,,
4.86,-0.251155,0.019851,-0.153933,0.025429,0.028073,0.021664,0,0,,
4.861,-0.162579,0.108049,-0.153464,0.02117,0.032272,-0.007153,0,0,,
4.862,-0.073595,0.197904,-0.155482,0.016712,0.036922,-0.012049,0,0,,
4.863,-0.073936,0.108293,-0.153978,0.021011,0.03659,-0.023955,0,0,,
4.864,0.103438,0.108481,-0.32447,-0.012303,0.021991,-0.02402,0,0,,
4.865,0.103164,-0.069083,-0.323949,-0.003905,0.021776,-0.023911,0,0,,
4.866,0.01456,-0.157783,0.018977,0.000503,0.063734,0.005099,0,0,,
4.867,-0.074526,-0.069954,-0.151001,0.029273,0.036192,0.009798,0,0,,
4.868,0.014357,-0.068215,0.018543,0.061868,0.017933,0.016924,0,0,,
4.869,0.014159,0.019834,0.362787,-0.007711,0.017971,0.004945,0,0,,
4.87,-0.073299,0.197323,0.019074,-0.016038,0.013769,0.021587,0,0,,
4.871,-0.161458,0.197923,-0.155413,-0.048698,0.032662,0.004737,0,0,,
4.872,-0.162369,0.197755,0.188293,-0.048609,0.032761,0.004788,0,0,,
4.873,-0.162512,0.020095,-0.154447,0.025269,0.03239,0.004862,0,0,,
4.874,-0.074417,-0.068363,0.362318,-0.003453,0.013772,0.033762,0,0,,
4.875,-0.163153,-0.069582,0.362862,-0.002957,0.009189,-0.007,0,0,,
4.876,-0.074627,-0.15807,0.02056,0.066327,0.013284,0.021821,0,0,,
4.877,0.014357,-0.068215,0.018543,0.061868,0.017933,0.016924,0,0,,
4.878,0.014631,0.10935,0.018022,0.053471,0.018147,0.016815,0,0,,
4.879,0.015136,0.197848,-0.325459,-0.016442,0.018005,0.004688,0,0,,
4.88,0.014968,0.197686,-0.152915,0.016512,-0.005021,0.004696,0,0,,
4.881,-0.074105,0.108131,0.018566,0.053966,0.013564,-0.023947,0,0,,
4.882,-0.163022,-0.069678,0.019601,0.062523,0.009033,-0.007035,0,0,,
4.883,-0.162512,0.020095,-0.154447,0.025269,0.03239,0.004862,0,0,,
4.884,0.013951,0.020116,0.018768,-0.007956,0.01789,0.004848,0,0,,
4.885,0.102801,0.020079,0.362272,-0.00787,0.022289,-0.011857,0,0,,
4.886,0.102425,0.020198,0.190797,0.02484,-0.000818,-0.011946,0,0,,
4.887,-0.073763,0.197742,0.017062,0.049667,0.013896,-0.012041,0,0,,
4.888,-0.073763,0.197742,0.017062,0.049667,0.013896,-0.012041,0,0,,
4.889,-0.073869,0.020339,-0.154961,0.02511,0.036708,-0.01194,0,0,,
4.89,-0.073869,0.020339,-0.154961,0.02511,0.036708,-0.01194,0,0,,
4.891,0.014159,0.019834,0.362787,-0.007711,0.017971,0.004945,0,0,,
4.892,-0.074484,0.01959,0.363301,-0.007551,0.013654,0.021747,0,0,,
4.893,0.014159,0.019834,0.362787,-0.007711,0.017971,0.004945,0,0,,
4.894,0.014186,0.020336,0.019392,-0.007861,-0.028186,0.004752,0,0,,
4.895,0.014694,0.020122,-0.152394,0.02491,-0.005235,0.004805,0,0,,
4.896,-0.162512,0.020095,-0.154447,0.025269,0.03239,0.004862,0,0,,
4.897,-0.161862,0.19754,0.016507,-0.015838,0.055712,0.004841,0,0,,
4.898,-0.162812,0.020029,0.361358,-0.007256,0.009521,0.004905,0,0,,
4.899,-0.163188,0.020148,0.189883,0.025453,-0.013586,0.004817,0,0,,
4.9,0.014327,0.019996,0.190243,-0.040665,0.040997,0.004936,0,0,,
4.901,0.014666,0.01962,0.191001,0.02506,0.040922,0.004998,0,0,,
4.902,-0.073661,0.020058,0.189058,0.025355,0.036789,-0.011843,0,0,,
4.903,-0.073089,0.020602,-0.155406,-0.040459,0.036765,-0.011957,0,0,,
4.904,-0.073869,0.020339,-0.154961,0.02511,0.036708,-0.01194,0,0,,
4.905,-0.073933,-0.067519,0.187317,-0.036272,0.036982,0.000109,0,0,,
4.906,-0.163188,0.020148,0.189883,0.025453,-0.013586,0.004817,0,0,,
4.907,0.013951,0.020116,0.018768,-0.007956,0.01789,0.004848,0,0,,
4.908,-0.07442,0.107449,0.021023,0.05383,0.01338,0.009698,0,0,,
4.909,0.014968,0.197686,-0.152915,0.016512,-0.005021,0.004696,0,0,,
4.91,0.014862,0.020283,-0.324938,-0.008045,0.017791,0.004797,0,0,,
4.911,-0.073634,0.02056,-0.154337,0.025205,-0.009368,-0.012037,0,0,,
4.912,-0.073808,0.019537,0.018971,-0.007735,0.059631,0.021792,0,0,,
4.913,0.014835,0.019781,0.018457,-0.007895,0.063948,0.00499,0,0,,
4.914,-0.074003,-0.069553,0.190561,0.029654,0.036457,-0.023749,0,0,,
4.915,-0.073661,0.020058,0.189058,0.025355,0.036789,-0.011843,0,0,,
4.916,-0.162747,0.107887,0.01908,0.054125,0.009247,-0.007144,0,0,,
4.917,-0.162276,0.020316,-0.153823,0.025364,-0.013685,0.004766,0,0,,
4.918,-0.162304,0.019814,0.189572,0.025514,0.032472,0.004959,0,0,,
4.919,-0.162512,0.020095,-0.154447,0.025269,0.03239,0.004862,0,0,,
4.92,-0.074651,-0.157011,0.017346,0.000737,0.013543,-0.011885,0,0,,
4.921,-0.074379,-0.069433,0.019087,0.062363,0.01335,-0.023838,0,0,,
4.922,0.014264,-0.069189,0.018572,0.062204,0.017667,-0.04064,0,0,,
4.923,0.014458,0.019901,-0.153018,0.024815,0.040841,0.004901,0,0,,
4.924,0.0148,0.109512,-0.154522,0.020516,0.041173,0.016807,0,0,,
4.925,0.014666,0.01962,0.191001,0.02506,0.040922,0.004998,0,0,,
4.926,-0.073493,0.02022,0.016514,-0.0076,0.059815,-0.011852,0,0,,
4.927,-0.073936,0.108293,-0.153978,0.021011,0.03659,-0.023955,0,0,,
4.928,-0.073493,0.02022,0.016514,-0.0076,0.059815,-0.011852,0,0,,
4.929,0.014666,0.01962,0.191001,0.02506,0.040922,0.004998,0,0,,
4.93,-0.074141,0.020775,0.017449,-0.007566,-0.032319,-0.01209,0,0,,
4.931,0.014458,0.019901,-0.153018,0.024815,0.040841,0.004901,0,0,,
4.932,-0.074353,0.019495,0.02004,0.057929,0.013498,0.021712,0,0,,
4.933,0.013951,0.020116,0.018768,-0.007956,0.01789,0.004848,0,0,,
4.934,0.014292,0.109726,0.017264,-0.012255,0.018222,0.016753,0,0,,
4.935,-0.073936,0.108293,-0.153978,0.021011,0.03659,-0.023955,0,0,,
4.936,-0.074376,0.020554,0.016825,-0.007661,0.013757,-0.011994,0,0,,
4.937,0.014562,0.020217,0.190867,-0.04057,-0.005079,0.00484,0,0,,
4.938,0.014627,0.108075,-0.151412,0.020811,-0.005353,-0.007209,0,0,,
4.939,0.014225,0.19768,0.018247,-0.016353,0.018104,0.004739,0,0,,
4.94,-0.074353,0.019495,0.02004,0.057929,0.013498,0.021712,0,0,,
4.941,0.102617,0.019301,0.021468,0.057475,0.021948,0.021752,0,0,,
4.942,0.01429,0.019739,0.019526,0.05777,0.017815,0.00491,0,0,,
4.943,-0.074353,0.019495,0.02004,0.057929,0.013498,0.021712,0,0,,
4.944,-0.162512,0.020095,-0.154447,0.025269,0.03239,0.004862,0,0,,
4.945,-0.073834,-0.069391,0.018017,-0.003301,0.059483,-0.023757,0,0,,
4.946,0.103477,0.020025,0.017942,-0.008054,0.068266,-0.011812,0,0,,
4.947,0.014526,-0.068053,-0.154001,0.028914,0.040959,0.016916,0,0,,
4.948,0.013783,0.019954,0.191312,0.024999,-0.005136,0.004856,0,0,,
4.949,0.014458,0.019901,-0.153018,0.024815,0.040841,0.004901,0,0,,
4.95,0.103713,0.020246,0.018566,-0.007959,0.02219,-0.011909,0,0,,
4.951,-0.073661,0.020058,0.189058,0.025355,0.036789,-0.011843,0,0,,
4.952,0.014835,0.019781,0.018457,-0.007895,0.063948,0.00499,0,0,,
4.953,0.014391,0.107854,-0.152036,0.020716,0.040723,-0.007113,0,0,,
4.954,-0.162579,0.108049,-0.153464,0.02117,0.032272,-0.007153,0,0,,
4.955,-0.162579,0.108049,-0.153464,0.02117,0.032272,-0.007153,0,0,,
4.956,-0.162579,0.108049,-0.153464,0.02117,0.032272,-0.007153,0,0,,
4.957,-0.161732,0.020358,-0.154892,-0.0403,0.032447,0.004846,0,0,,
4.958,-0.073661,0.020058,0.189058,0.025355,0.036789,-0.011843,0,0,,
4.959,-0.073594,-0.067896,0.188075,0.029454,0.036907,0.000171,0,0,,
4.96,0.013783,0.019954,0.191312,0.024999,-0.005136,0.004856,0,0,,
4.961,-0.162304,0.019814,0.189572,0.025514,0.032472,0.004959,0,0,,
4.962,0.014159,0.019834,0.362787,-0.007711,0.017971,0.004945,0,0,,
4.963,-0.073869,0.020339,-0.154961,0.02511,0.036708,-0.01194,0,0,,
4.964,-0.162304,0.019814,0.189572,0.025514,0.032472,0.004959,0,0,,
4.965,-0.162846,0.109759,0.188379,0.021154,-0.013254,0.016722,0,0,,
4.966,-0.074519,0.109321,0.190322,0.020859,-0.009121,0.033564,0,0,,
4.967,0.01429,0.019739,0.019526,0.05777,0.017815,0.00491,0,0,,
4.968,0.014862,0.020283,-0.324938,-0.008045,0.017791,0.004797,0,0,,
4.969,0.01429,0.019739,0.019526,0.05777,0.017815,0.00491,0,0,,
4.97,0.01429,0.019739,0.019526,0.05777,0.017815,0.00491,0,0,,
4.971,-0.07486,0.01971,0.191826,0.025158,-0.009453,0.021659,0,0,,
4.972,-0.074252,0.10761,-0.151521,0.020875,0.036406,0.009689,0,0,,
4.973,0.015171,0.108118,-0.152481,-0.044853,0.04078,-0.007129,0,0,,
4.974,-0.074037,0.020177,0.017583,0.058065,0.013682,-0.011932,0,0,,
4.975,-0.073154,0.019843,0.017272,0.058125,0.05974,-0.01179,0,0,,
4.976,-0.073152,0.10983,0.01501,-0.011899,0.060147,0.000054,0,0,,
4.977,-0.074,0.020434,0.1883,-0.04037,0.036864,-0.011905,0,0,,
4.978,-0.162717,-0.067423,0.01698,-0.003307,-0.036518,0.016727,0,0,,
4.979,-0.162512,0.020095,-0.154447,0.025269,0.03239,0.004862,0,0,,
4.98,-0.162069,-0.067978,0.016045,-0.003342,0.055615,0.016965,0,0,,
4.981,0.014458,0.019901,-0.153018,0.024815,0.040841,0.004901,0,0,,
4.982,-0.07397,-0.067776,0.0166,0.062163,0.0138,0.000083,0,0,,
4.983,-0.073869,0.020339,-0.154961,0.02511,0.036708,-0.01194,0,0,,
4.984,-0.16268,0.019933,0.018097,0.058224,0.009365,0.00487,0,0,,
4.985,-0.073661,0.020058,0.189058,0.025355,0.036789,-0.011843,0,0,,
4.986,-0.074545,0.020392,0.189369,0.025294,-0.009269,-0.011985,0,0,,
4.987,-0.074037,0.020177,0.017583,0.058065,0.013682,-0.011932,0,0,,
4.988,0.014666,0.01962,0.191001,0.02506,0.040922,0.004998,0,0,,
4.989,0.0148,0.109512,-0.154522,0.020516,0.041173,0.016807,0,0,,
4.99,0.103168,-0.067809,-0.154515,0.028754,0.045276,0.000114,0,0,,
4.991,0.014458,0.019901,-0.153018,0.024815,0.040841,0.004901,0,0,,
4.992,-0.16268,0.019933,0.018097,0.058224,0.009365,0.00487,0,0,,
4.993,-0.16268,0.019933,0.018097,0.058224,0.009365,0.00487,0,0,,
4.994,-0.073728,0.108012,0.190041,0.021256,0.036671,-0.023858,0,0,,
4.995,-0.07421,-0.069272,-0.153458,0.029409,0.036376,-0.023846,0,0,,
4.996,-0.074376,0.020554,0.016825,-0.007661,0.013757,-0.011994,0,0,,
4.997,-0.073493,0.02022,0.016514,-0.0076,0.059815,-0.011852,0,0,,
4.998,-0.073597,0.020817,0.01638,-0.07323,0.013814,-0.01201,0,0,,
4.999,-0.074143,0.109201,0.361797,-0.01185,0.013986,0.033653,0,0,,
5,0.014904,0.109828,0.189363,-0.044869,-0.004747,0.016746,0,0,,
5.001,0.014835,0.019781,0.018457,-0.007895,0.063948,0.00499,0,0,,
5.002,0.014458,0.019901,-0.153018,0.024815,0.040841,0.004901,0,0,,
5.003,-0.074519,0.109321,0.190322,0.020859,-0.009121,0.033564,0,0,,
5.004,-0.074692,0.019871,0.019282,-0.007796,0.013573,0.02165,0,0,,
5.005,0.013783,0.019954,0.191312,0.024999,-0.005136,0.004856,0,0,,
5.006,0.01429,0.019739,0.019526,0.05777,0.017815,0.00491,0,0,,
5.007,-0.074379,-0.069433,0.019087,0.062363,0.01335,-0.023838,0,0,,
5.008,-0.074545,0.020392,0.189369,0.025294,-0.009269,-0.011985,0,0,,
5.009,0.01429,0.019739,0.019526,0.05777,0.017815,0.00491,0,0,,
5.01,-0.074545,0.020392,0.189369,0.025294,-0.009269,-0.011985,0,0,,
5.011,-0.07332,0.109669,0.187554,0.021056,0.037121,0.000062,0,0,,
5.012,-0.07332,0.109669,0.187554,0.021056,0.037121,0.000062,0,0,,
5.013,-0.073152,0.10983,0.01501,-0.011899,0.060147,0.000054,0,0,,
5.014,-0.073661,0.020058,0.189058,0.025355,0.036789,-0.011843,0,0,,
5.015,-0.162643,0.02019,0.188814,-0.040211,0.032547,0.004897,0,0,,
5.016,-0.074376,0.020554,0.016825,-0.007661,0.013757,-0.011994,0,0,,
5.017,-0.074037,0.020177,0.017583,0.058065,0.013682,-0.011932,0,0,,
5.018,-0.16268,0.019933,0.018097,0.058224,0.009365,0.00487,0,0,,
5.019,0.01429,0.019739,0.019526,0.05777,0.017815,0.00491,0,0,,
5.02,-0.074037,0.020177,0.017583,0.058065,0.013682,-0.011932,0,0,,
5.021,0.014458,0.019901,-0.153018,0.024815,0.040841,0.004901,0,0,,
5.022,0.014902,-0.068172,0.017474,-0.003796,0.064066,0.017005,0,0,,
5.023,0.014458,0.019901,-0.153018,0.024815,0.040841,0.004901,0,0,,
5.024,-0.074484,0.01959,0.363301,-0.007551,0.013654,0.021747,0,0,,
5.025,-0.073258,0.020441,0.017138,-0.007505,0.013739,-0.011948,0,0,,
5.026,-0.1619,0.020196,0.017652,-0.007345,0.009422,0.004854,0,0,,
5.027,-0.073869,0.020339,-0.154961,0.02511,0.036708,-0.01194,0,0,,
5.028,-0.073869,0.020339,-0.154961,0.02511,0.036708,-0.01194,0,0,,
5.029,-0.074037,0.020177,0.017583,0.058065,0.013682,-0.011932,0,0,,
5.03,-0.073661,0.020058,0.189058,0.025355,0.036789,-0.011843,0,0,,
5.031,0.015176,0.109392,0.016953,-0.012194,0.06428,0.016896,0,0,,
5.032,-0.073493,0.02022,0.016514,-0.0076,0.059815,-0.011852,0,0,,
5.033,-0.073869,0.020339,-0.154961,0.02511,0.036708,-0.01194,0,0,,
5.034,-0.074037,0.020177,0.017583,0.058065,0.013682,-0.011932,0,0,,
5.035,-0.073634,0.02056,-0.154337,0.025205,-0.009368,-0.012037,0,0,,
5.036,-0.074037,0.020177,0.017583,0.058065,0.013682,-0.011932,0,0,,
5.037,-0.074105,0.108131,0.018566,0.053966,0.013564,-0.023947,0,0,,
5.038,-0.073493,0.02022,0.016514,-0.0076,0.059815,-0.011852,0,0,,
5.039,-0.162812,0.020029,0.361358,-0.007256,0.009521,0.004905,0,0,,
5.04,0.014862,0.020283,-0.324938,-0.008045,0.017791,0.004797,0,0,,
5.041,0.014966,0.019686,-0.324804,0.057586,0.063792,0.004955,0,0,,
5.042,-0.073465,0.020722,-0.326881,-0.00775,0.013658,-0.012045,0,0,,
5.043,-0.074545,0.020392,0.189369,0.025294,-0.009269,-0.011985,0,0,,
5.044,0.01429,0.019739,0.019526,0.05777,0.017815,0.00491,0,0,,
5.045,-0.074037,0.020177,0.017583,0.058065,0.013682,-0.011932,0,0,,
5.046,-0.074,0.020434,0.1883,-0.04037,0.036864,-0.011905,0,0,,
5.047,-0.074037,0.020177,0.017583,0.058065,0.013682,-0.011932,0,0,,
5.048,-0.073661,0.020058,0.189058,0.025355,0.036789,-0.011843,0,0,,
5.049,0.014982,0.020302,0.188544,0.025196,0.041107,-0.028646,0,0,,
5.05,-0.074376,0.020554,0.016825,-0.007661,0.013757,-0.011994,0,0,,
5.051,-0.074169,0.020273,0.360844,-0.007416,0.013838,-0.011897,0,0,,
5.052,-0.073493,0.02022,0.016514,-0.0076,0.059815,-0.011852,0,0,,
5.053,-0.074037,0.020177,0.017583,0.058065,0.013682,-0.011932,0,0,,
5.054,0.014666,0.01962,0.191001,0.02506,0.040922,0.004998,0,0,,
5.055,-0.073493,0.02022,0.016514,-0.0076,0.059815,-0.011852,0,0,,
5.056,-0.074105,0.108131,0.018566,0.053966,0.013564,-0.023947,0,0,,
5.057,0.01429,0.019739,0.019526,0.05777,0.017815,0.00491,0,0,,
5.058,0.014458,0.019901,-0.153018,0.024815,0.040841,0.004901,0,0,,
5.059,-0.162747,0.107887,0.01908,0.054125,0.009247,-0.007144,0,0,,
5.06,-0.073532,0.108675,-0.325898,-0.011849,0.01354,-0.02406,0,0,,
5.061,0.014627,0.108075,-0.151412,0.020811,-0.005353,-0.007209,0,0,,
5.062,-0.073634,0.02056,-0.154337,0.025205,-0.009368,-0.012037,0,0,,
5.063,-0.074037,0.020177,0.017583,0.058065,0.013682,-0.011932,0,0,,
5.064,0.015238,0.020164,-0.153463,-0.040754,0.040898,0.004885,0,0,,
5.065,-0.073802,-0.067615,-0.155944,0.029209,0.036826,0.000074,0,0,,
5.066,-0.162445,-0.067859,-0.15543,0.029368,0.032508,0.016876,0,0,,
5.067,0.014458,0.019901,-0.153018,0.024815,0.040841,0.004901,0,0,,
5.068,-0.073634,0.02056,-0.154337,0.025205,-0.009368,-0.012037,0,0,,
5.069,-0.07397,-0.067776,0.0166,0.062163,0.0138,0.000083,0,0,,
5.07,-0.073908,-0.157005,-0.153816,0.033603,-0.009582,-0.011928,0,0,,
5.071,-0.162747,0.107887,0.01908,0.054125,0.009247,-0.007144,0,0,,
5.072,-0.073258,0.020441,0.017138,-0.007505,0.013739,-0.011948,0,0,,
5.073,0.01507,0.020002,0.019081,-0.0078,0.017872,0.004894,0,0,,
5.074,0.01429,0.019739,0.019526,0.05777,0.017815,0.00491,0,0,,
5.075,0.014835,0.019781,0.018457,-0.007895,0.063948,0.00499,0,0,,
5.076,0.014694,0.020122,-0.152394,0.02491,-0.005235,0.004805,0,0,,
5.077,0.014525,0.01996,0.02015,0.057865,-0.028261,0.004814,0,0,,
5.078,0.014694,0.020122,-0.152394,0.02491,-0.005235,0.004805,0,0,,
5.079,-0.07486,0.01971,0.191826,0.025158,-0.009453,0.021659,0,0,,
5.08,0.014327,0.019996,0.190243,-0.040665,0.040997,0.004936,0,0,,
5.081,0.102933,0.019983,0.019011,0.05761,0.022133,-0.011892,0,0,,
5.082,0.102933,0.019983,0.019011,0.05761,0.022133,-0.011892,0,0,,
5.083,0.01429,0.019739,0.019526,0.05777,0.017815,0.00491,0,0,,
5.084,0.01429,0.019739,0.019526,0.05777,0.017815,0.00491,0,0,,
5.085,-0.074105,0.108131,0.018566,0.053966,0.013564,-0.023947,0,0,,
5.086,-0.074,0.020434,0.1883,-0.04037,0.036864,-0.011905,0,0,,
5.087,-0.16268,0.019933,0.018097,0.058224,0.009365,0.00487,0,0,,
5.088,0.014631,0.10935,0.018022,0.053471,0.018147,0.016815,0,0,,
5.089,-0.162276,0.020316,-0.153823,0.025364,-0.013685,0.004766,0,0,,
5.09,0.01429,0.019739,0.019526,0.05777,0.017815,0.00491,0,0,,
5.091,-0.073661,0.020058,0.189058,0.025355,0.036789,-0.011843,0,0,,
5.092,0.102869,-0.067875,0.36129,-0.003771,0.022407,0.000157,0,0,,
5.093,0.014186,0.020336,0.019392,-0.007861,-0.028186,0.004752,0,0,,
5.094,-0.074037,0.020177,0.017583,0.058065,0.013682,-0.011932,0,0,,
5.095,-0.073696,0.109788,0.016079,0.053766,0.014014,-0.000026,0,0,,
5.096,-0.073634,0.02056,-0.154337,0.025205,-0.009368,-0.012037,0,0,,
5.097,-0.074037,0.020177,0.017583,0.058065,0.013682,-0.011932,0,0,,
5.098,-0.073258,0.020441,0.017138,-0.007505,0.013739,-0.011948,0,0,,
5.099,-0.074037,0.020177,0.017583,0.058065,0.013682,-0.011932,0,0,,
5.1,-0.073933,-0.067519,0.187317,-0.036272,0.036982,0.000109,0,0,,
5.101,-0.073253,0.021715,0.186571,0.025155,0.037239,0.012077,0,0,,
5.102,-0.073152,0.10983,0.01501,-0.011899,0.060147,0.000054,0,0,,
5.103,-0.073567,-0.067394,-0.15532,0.029304,-0.00925,-0.000022,0,0,,
5.104,-0.07397,-0.067776,0.0166,0.062163,0.0138,0.000083,0,0,,
5.105,-0.073594,-0.067896,0.188075,0.029454,0.036907,0.000171,0,0,,
5.106,-0.073292,0.110171,-0.155841,0.020906,-0.009036,-0.000131,0,0,,
5.107,-0.073573,0.019758,0.019595,-0.00764,0.013555,0.021696,0,0,,
5.108,-0.162445,0.020154,0.018721,0.058319,-0.036711,0.004774,0,0,,
5.109,0.014694,0.020122,-0.152394,0.02491,-0.005235,0.004805,0,0,,
5.11,0.014835,0.019781,0.018457,-0.007895,0.063948,0.00499,0,0,,
5.111,-0.073634,0.02056,-0.154337,0.025205,-0.009368,-0.012037,0,0,,
5.112,-0.073634,0.02056,-0.154337,0.025205,-0.009368,-0.012037,0,0,,
5.113,-0.073696,0.109788,0.016079,0.053766,0.014014,-0.000026,0,0,,
5.114,0.015176,0.109392,0.016953,-0.012194,0.06428,0.016896,0,0,,
5.115,0.015007,0.10923,0.189497,0.020761,0.041254,0.016904,0,0,,
5.116,0.103583,0.197428,0.189966,0.016503,0.045454,-0.011913,0,0,,
5.117,0.014223,0.107693,0.020508,0.053671,0.017697,-0.007105,0,0,,
5.118,0.014631,0.10935,0.018022,0.053471,0.018147,0.016815,0,0,,
5.119,0.014631,0.10935,0.018022,0.053471,0.018147,0.016815,0,0,,
5.12,0.014631,0.10935,0.018022,0.053471,0.018147,0.016815,0,0,,
5.121,0.10378,-0.067707,0.017584,-0.00386,0.022308,0.000106,0,0,,
5.122,0.01507,0.020002,0.019081,-0.0078,0.017872,0.004894,0,0,,
5.123,0.014666,0.01962,0.191001,0.02506,0.040922,0.004998,0,0,,
5.124,-0.074206,0.020016,0.190127,0.091019,-0.009344,-0.011923,0,0,,
5.125,-0.074169,0.020273,0.360844,-0.007416,0.013838,-0.011897,0,0,,
5.126,-0.073661,0.020058,0.189058,0.025355,0.036789,-0.011843,0,0,,
5.127,-0.073661,0.020058,0.189058,0.025355,0.036789,-0.011843,0,0,,
5.128,-0.073661,0.020058,0.189058,0.025355,0.036789,-0.011843,0,0,,
5.129,0.014605,0.020421,0.017069,0.057905,0.017999,-0.028734,0,0,,
5.13,-0.073634,0.02056,-0.154337,0.025205,-0.009368,-0.012037,0,0,,
5.131,0.01507,0.020002,0.019081,-0.0078,0.017872,0.004894,0,0,,
5.132,-0.074169,0.020273,0.360844,-0.007416,0.013838,-0.011897,0,0,,
5.133,-0.074478,-0.067562,0.188386,0.029393,-0.009151,0.000029,0,0,,
5.134,-0.074545,0.020392,0.189369,0.025294,-0.009269,-0.011985,0,0,,
5.135,-0.074037,0.020177,0.017583,0.058065,0.013682,-0.011932,0,0,,
5.136,-0.073597,0.020817,0.01638,-0.07323,0.013814,-0.01201,0,0,,
