Time,,Gxp,Gyp,,Hxp,Hyp,,Kxp,Kyp,,Axp,Ayp,,Bxp,Byp,,Mxp,Myp,,Txp,Typ
51.675,129.913,-1.47313,934.015,113.479,-97.7917,815.755,133.108,92.9932,396.475,108.901,-109.805,34.2186,77.6181,-158.055,-3.59857,161.668,-9.53311,-18.071,123.873,84.135,-18.4581
51.6833,129.28,-1.85776,917.816,112.23,-101.142,805.137,134.198,97.8048,393.886,108.412,-108.982,34.1197,77.1069,-157.708,-3.38227,161.753,-9.46766,-18.4375,124.198,84.3611,-19.0921
51.6917,128.511,-2.29275,901.2,113.846,-102.406,794.044,134.39,102.238,391.086,107.945,-108.193,34.0168,76.5471,-157.282,-3.06702,161.516,-8.9314,-18.4901,123.801,84.783,-19.9732
51.7,127.84,-3.12555,884.657,112.139,-105.626,783.682,135.303,107.013,388.458,107.515,-107.553,33.9586,76.043,-157.052,-2.88099,161.042,-8.52877,-18.5202,123.595,85.3084,-20.2705
51.7083,127.157,-3.90041,868.113,110.995,-107.866,773.218,136.303,111.86,385.805,107.097,-107.172,33.8432,75.5848,-156.853,-2.63983,161.049,-8.60548,-18.7351,124.014,85.407,-20.6934
51.7167,126.596,-4.66871,851.601,110.326,-109.427,762.657,137.585,116.37,382.657,106.767,-106.897,33.7091,75.2493,-156.752,-2.5,161.307,-8.68994,-18.9094,124.266,85.5771,-20.8442
51.725,125.953,-5.40286,835.331,109.866,-110.401,752.419,139.153,121.004,379.656,106.618,-106.569,33.6714,74.9848,-156.629,-2.29698,161.28,-8.77619,-19.29,124.502,85.7419,-21.1802
51.7333,124.419,-6.11263,819.074,108.873,-111.007,742.16,142.265,126.023,376.398,106.46,-106.217,33.5154,74.7221,-156.497,-2.09564,161.519,-8.73524,-19.6109,124.767,85.8657,-21.4313
51.7417,123.017,-6.59525,803.5,108.495,-111.402,732.6,142.793,129.563,373.067,106.312,-105.882,33.4372,74.512,-156.335,-1.73116,161.8,-8.60542,-19.9478,124.933,86.0313,-21.6246
51.75,121.62,-6.76304,788.796,106.855,-111.654,723.329,144.395,133.588,369.798,106.117,-105.642,33.3481,74.0795,-156.285,-1.65224,161.821,-8.64464,-20.1577,125.065,86.2505,-21.6688
51.7583,120.893,-6.17135,774.96,107.081,-111.247,714.261,146.366,137.466,366.63,105.979,-105.369,33.2307,73.8816,-156.121,-1.37556,161.989,-8.60137,-20.4784,125.206,86.3835,-21.888
51.7667,119.596,-5.5111,762.282,107.541,-110.602,706.317,147.505,141.25,363.686,105.876,-105.089,33.1606,73.6459,-156.108,-1.1844,161.646,-8.33928,-20.7661,125.221,86.616,-21.8756
51.775,118.96,-4.02373,750.933,106.301,-110.611,698.399,149.094,145.001,360.778,105.81,-104.821,33.0583,73.5543,-156.01,-0.910759,161.319,-8.30769,-21.0224,125.249,86.7053,-22.0667
51.7833,118.58,-2.38574,741.208,106.169,-110.052,691.501,150.448,148.724,357.853,105.783,-104.545,33.003,73.4462,-155.972,-0.694573,161.647,-8.22604,-21.162,125.316,86.825,-22.0746
51.7917,118.493,-0.240564,732.934,106.862,-108.878,685.207,151.37,152.453,355.085,105.679,-104.258,32.974,73.2937,-155.881,-0.417829,161.675,-8.21292,-21.4515,125.359,86.8403,-22.2423
51.8,118.726,2.2999,725.973,107.042,-108.046,679.159,152.598,156.246,352.118,105.612,-103.963,32.9181,73.1499,-155.686,-0.157833,161.569,-8.17305,-21.6029,125.426,86.9761,-22.3374
51.8083,118.88,4.79782,719.915,108.187,-106.33,673.396,153.457,159.868,349.354,105.399,-103.628,32.975,72.8264,-155.774,0.314116,161.647,-8.16852,-21.6863,125.531,87.0987,-22.3991
51.8167,119.274,7.66551,714.639,108.332,-104.883,667.741,154.593,163.477,346.311,105.154,-103.317,32.952,72.4596,-155.723,0.579715,161.568,-8.24499,-21.6523,125.64,87.2443,-22.3795
51.825,119.82,10.4954,709.869,108.806,-103.022,662.7,155.543,167.095,343.437,104.945,-102.984,33.0126,72.0617,-155.611,1.07527,161.347,-8.26436,-21.7665,125.837,87.3026,-22.6332
51.8333,120.081,13.4279,705.554,109.641,-100.23,658.862,155.039,170.407,340.643,104.732,-102.623,33.2441,71.7442,-155.547,1.48505,161.18,-8.25786,-21.7351,125.929,87.4935,-22.721
51.8417,120.255,16.7769,701.674,109.467,-97.7868,655.794,155.668,174.402,337.937,104.548,-102.304,33.4577,71.417,-155.447,2.03669,161.057,-8.23885,-21.7511,126.139,87.5813,-22.9843
51.85,121.036,20.5661,698.966,110.532,-94.4517,654.284,153.755,177.844,335.465,104.138,-101.878,33.7754,70.9679,-155.395,2.60103,160.844,-8.27384,-21.6446,126.112,87.7163,-23.0283
51.8583,120.355,23.0548,697.588,112.383,-90.8139,653.807,150.556,180.965,333.11,103.467,-101.428,34.2973,70.3771,-155.24,3.21573,160.395,-8.2097,-21.509,126.221,87.7479,-23.2028
51.8667,120.518,26.2192,697.999,112.791,-87.8547,653.922,147.681,184.71,331.398,102.778,-101.013,34.8442,69.838,-155.092,4.02129,159.927,-8.30418,-21.171,126.332,87.7078,-23.254
51.875,120.595,29.6811,700.021,115.01,-83.2696,655.26,144.621,188.215,329.566,102.166,-100.682,35.5304,69.4486,-155.007,4.8368,159.553,-8.59654,-20.6381,126.46,87.3638,-23.2965
51.8833,121.018,33.8057,703.459,115.192,-79.8082,657.087,140.451,190.755,328.114,101.85,-100.366,36.0892,69.4303,-154.834,5.66482,159.229,-8.73935,-20.0399,126.502,87.2664,-23.2217
51.8917,120.976,37.9558,707.897,115.767,-75.5994,660.23,136.176,193.18,327.238,101.803,-99.9631,36.8762,69.5876,-154.705,6.71875,159.097,-8.92174,-19.7353,126.53,87.027,-23.3198
51.9,120.533,42.2374,713.17,117.288,-70.0268,664.482,132.541,195.475,326.787,101.979,-99.4812,37.948,70.0787,-154.474,7.91991,159.058,-8.97145,-19.7785,126.555,87.0982,-23.2308
51.9083,120.051,46.8038,719.435,117.823,-64.9012,669.658,129.582,197.709,326.719,102.359,-98.8055,39.067,70.6341,-154.333,9.39935,159.32,-8.78638,-19.9462,126.644,86.9395,-23.3064
51.9167,120.224,52.2204,727.109,118.337,-59.6506,675.749,126.51,199.912,327.085,102.89,-98.0703,40.4248,71.5792,-154,10.8885,159.526,-8.40646,-19.736,126.588,87.0134,-23.2488
51.925,120.477,57.9367,736.063,119.183,-53.822,683,123.705,201.577,328.193,103.601,-97.3089,41.9539,72.6913,-153.789,12.5194,159.898,-7.76494,-19.1812,126.632,86.9481,-23.3393
51.9333,121.563,64.3643,746.471,119.761,-48.1476,690.918,120.798,202.741,329.523,104.405,-96.4419,43.3642,73.8113,-153.338,14.386,160.376,-7.25275,-18.343,126.631,86.9115,-23.3809
51.9417,122.606,70.8608,758.112,121.341,-41.5772,699.889,119.083,203.799,331.497,105.236,-95.6095,44.8576,75.0552,-152.805,16.2166,160.934,-7.00843,-17.7016,126.61,86.9315,-23.3851
51.95,123.686,77.3501,770.951,121.825,-36.1226,709.384,117.49,204.316,333.856,106.089,-94.8224,46.3286,76.2008,-152.443,17.9964,161.259,-6.86747,-17.6047,126.592,87.0439,-23.2946
51.9583,124.694,83.9045,784.828,122.421,-30.1749,719.779,116.321,204.304,336.556,106.941,-94.0525,47.8228,77.3695,-151.986,19.8137,161.663,-6.54715,-17.8265,126.625,86.9479,-23.3367
51.9667,125.669,90.782,799.583,123.432,-23.2059,730.946,115.435,203.787,339.625,107.718,-93.2754,49.228,78.2488,-151.434,21.5155,162.044,-6.16044,-17.7131,126.619,87.1116,-23.2962
51.975,126.115,97.953,815.077,124.239,-15.9113,742.195,114.864,202.71,342.869,108.397,-92.5516,50.4657,78.9193,-150.747,23.2631,162.628,-5.79214,-17.359,126.73,87.0139,-23.3878
51.9833,126.45,104.902,831.407,125.28,-8.49998,753.914,115.299,201.341,346.809,108.859,-91.7984,51.8495,79.3437,-150.167,25.0849,162.963,-5.6529,-17.0425,126.836,87.0984,-23.422
51.9917,126.755,112.084,848.35,125.763,-1.61618,766.744,115.643,199.22,351.425,109.16,-91.015,53.371,79.5332,-149.458,26.9414,163.17,-5.59241,-17.1791,126.919,87.1378,-23.4033
52,126.986,119.701,866.41,126.609,6.15925,780.185,116.261,196.699,356.685,109.436,-90.3019,54.9331,79.4725,-148.614,28.7815,163.24,-5.59097,-17.287,126.969,87.1689,-23.3915
52.0083,127.585,127.416,885.329,127.005,14.274,794.299,117.129,193.225,362.56,109.763,-89.6844,56.6909,79.3468,-147.751,30.8491,163.395,-5.68789,-17.3428,127.013,87.0989,-23.4032
52.0167,127.398,135.39,904.663,127.295,22.8159,809.147,118.045,189.233,368.992,110.135,-89.1702,58.5229,79.249,-146.812,32.8478,163.475,-5.80835,-17.4152,127.006,87.025,-23.3647
52.025,127.34,143.405,924.808,127.766,31.7095,824.607,119.082,184.292,376.324,110.885,-88.6926,60.5483,79.482,-145.815,35.2705,163.757,-5.88161,-17.7349,127.102,86.9415,-23.3798
52.0333,126.769,151.396,945.574,128.081,40.6632,840.855,120.297,178.451,384.393,111.978,-88.241,62.9068,80.0492,-144.597,37.9847,163.996,-6.00702,-18.0624,126.991,86.9056,-23.2714
52.0417,127.315,160.332,967.624,129.023,50.2672,857.342,121.18,171.744,393.434,113.553,-87.6683,65.6504,80.6406,-143.427,41.1597,164.458,-6.0035,-18.5196,127.103,86.7124,-23.3118
52.05,127.207,169.011,990.639,129.922,60.0103,874.797,122.859,163.826,403.468,115.632,-86.929,68.9858,81.503,-141.927,45.274,164.934,-5.9818,-18.9354,127.112,86.3557,-23.0955
52.0583,127.753,178.354,1014.33,130.176,70.4616,892.777,124.26,155.456,414.706,118.166,-86.03,73.2794,83.5315,-139.569,50.223,165.658,-5.89818,-19.4243,127.045,86.0624,-23.0854
52.0667,127.948,188.177,1039.24,130.652,81.8603,911.495,126.307,146.204,427.207,121.331,-84.6969,78.7449,85.7534,-136.834,56.8205,166.463,-5.67144,-19.7622,127.098,85.1783,-22.8702
52.075,127.43,197.166,1064.85,130.481,93.5497,930.8,129.371,136.442,441.269,125.659,-83.4948,86.2165,89.1169,-133.124,65.4963,167.799,-6.00749,-19.5761,127.543,83.3293,-22.4124
52.0833,126.649,206.295,1091.52,131.282,106.954,951.753,133.655,126.41,457.18,131.753,-81.7315,95.6235,94.0473,-128.015,75.8719,170.429,-6.06877,-18.8094,128.032,81.5263,-21.9638
52.0917,126.036,215.393,1118.57,132.205,121.961,973.35,138.723,116.214,475.53,139.251,-77.0499,106.048,100.01,-120.999,88.3942,173.309,-5.71799,-19.909,128.073,81.1058,-22.0911
52.1,125.932,224.209,1145.55,130.792,135.949,996.348,144.213,105.99,496.536,148.266,-69.3102,118.157,106.712,-111.187,102.926,178.394,-2.8255,-19.6444,128.521,82.4193,-22.8249
52.1083,126.649,233.101,1172.65,129.845,151.08,1019.42,147.653,95.0922,519.802,158.903,-58.6615,132.989,115.422,-100.874,121.653,180.931,-0.665128,-15.6773,0,0,0
52.1167,127.957,242.02,1198.76,129.477,165.88,1042.04,149.203,85.5697,544.765,169.046,-47.5112,152.698,125.519,-93.0238,142.895,182.765,0.684321,-3.17204,0,0,0
52.125,130.119,250.4,1224.37,128.507,179.008,1064.34,150.272,83.6877,569.952,175.227,-43.0498,178.014,131.737,-91.2529,165.63,190.397,3.91126,23.182,0,0,0
52.1333,131.622,258.626,1248.32,125.699,188.707,1086.13,150.824,100.153,591.802,175.724,-51.9029,194.835,135.469,-96.3545,191.523,201.119,3.73167,57.5284,146.572,78.5896,7.9028
52.1417,131.798,266.871,1271.07,121.131,195.702,1108.25,0,0,0,181.188,-58.8787,237.64,136.538,-101.735,222.021,0,0,0,0,0,0
52.15,132.595,274.447,1291.91,116.408,200.088,1130.57,151.984,156.338,629.229,174.792,-62.7977,266.894,136.902,-108.975,256.765,0,0,0,172.888,31.3473,70.591
52.1583,132.712,280.536,1310.25,113.566,203.592,1152.38,152.67,184.501,644.406,174.842,-69.9534,302.332,138.773,-115.105,295.517,0,0,0,184.185,11.067,97.5022
52.1667,133.108,283.682,1326.2,112.417,205.145,1173.91,153.428,211.881,658.745,177.837,-73.8318,342.1,141.333,-119.502,338.642,0,0,0,165.416,10.0992,112.765
52.175,133.68,283.795,1339.95,113.901,206.033,1194.23,153.044,238.573,673.71,179.223,-72.2362,367.802,143.817,-121.66,386.018,0,0,0,0,0,0
52.1833,134.77,282.012,1352.26,116.619,207.086,1213.28,150.84,264.986,690.017,179.555,-70.9115,437.105,144.347,-120.633,435.582,0,0,0,164.087,-15.3206,194.47
52.1917,135.997,279.663,1363.37,119.974,207.732,1229.63,148.819,291.174,709.479,178.906,-63.9055,485.399,142.926,-116.04,487.343,0,0,0,169.132,-24.8911,278.662
52.2,136.91,277.354,1373.67,122.077,206.936,1241.4,147.432,315.79,732.439,177.629,-56.012,534.536,143.694,-107.557,538.853,211.897,-70.9956,346.286,164.596,-25.6768,325.472
52.2083,138.053,276.049,1383.11,123.293,205.364,1249.73,145.756,339.023,757.908,175.832,-43.858,583.225,142.948,-95.8807,590.494,217.8,-56.0499,453.206,168.417,-17.6715,375.593
52.2167,139.13,275.506,1391.3,123.307,203.447,1256.41,145.237,361.495,784.461,172.691,-28.2854,632.256,141.307,-83.1835,639.864,215.481,-48.9664,505.978,172.955,-4.26549,425.652
52.225,139.613,275.767,1398.15,123.381,201.022,1262.22,144.314,382.86,812.571,170.176,-10.9373,680.257,139.167,-67.8735,687.194,215.898,-37.1049,554.103,177.436,12.062,474.169
52.2333,139.54,277.428,1403.05,123.808,198.358,1267.47,142.729,405.937,841.226,167.667,7.07346,726.17,136.325,-52.2225,731.85,218.035,-16.3088,602.832,181.228,30.924,520.806
52.2417,138.786,279.864,1406.46,124.369,195.388,1272.43,141.202,427.271,872.772,164.506,26.1875,768.29,133.785,-35.8871,772.246,219.811,8.65596,649.284,183.081,41.0759,529.733
52.25,138.053,282.87,1408.44,125.026,192.756,1277.49,138.95,447.004,905.259,160.08,45.9006,806.81,129.932,-18.3534,808.747,222.554,15.8417,645.432,187.273,63.0962,571.745
52.2583,137.668,286.785,1409.27,125.062,189.564,1282.71,135.914,465.189,938.785,156.724,64.6607,840.94,126.874,-1.33461,840.236,223.44,40.4684,686.674,191.334,89.3284,611.465
52.2667,137.753,290.999,1408.94,125.338,187.117,1288.43,131.876,482.493,973.123,152.615,82.848,868.961,123.129,15.6343,865.961,223.017,66.3495,724.106,193.98,116.516,647.282
52.275,137.375,295.253,1408,126.168,185.655,1294.38,127.305,498.702,1008.35,149.388,100.499,891.42,121.124,32.7262,886.963,222.1,93.6919,757.116,194.464,144.902,678.799
52.2833,136.592,299.768,1406.64,127.067,185.549,1301.22,122.522,513.384,1042.94,146.008,117.984,907.628,119.423,50.2715,901.57,218.638,122.734,785.974,192.497,174.354,704.714
52.2917,135.993,304.137,1404.23,127.795,185.643,1308.91,118.951,525.033,1076.69,144.335,136.795,918.915,117.888,68.2797,910.544,212.779,151.862,807.808,187.597,204.895,724.95
52.3,134.431,307.018,1400.61,127.985,186.591,1317.35,116.288,533.438,1108.01,141.929,155.897,924.811,116.397,87.4957,913.51,206.816,184,823.249,180.274,236.666,740.356
52.3083,132.926,309.437,1396.81,0,0,0,114.222,539.533,1135.67,139.842,176.74,924.78,114.743,108.132,911.101,0,0,0,170.713,270.527,751.126
52.3167,132.599,312.049,1393.95,0,0,0,112.791,544.922,1159.49,136.748,199.692,919.631,111.585,130.537,903.348,0,0,0,158.617,305.528,758.855
52.325,133.047,314.682,1392.1,0,0,0,112.291,549.524,1178.99,132.568,223.469,910.36,108.407,155.076,892.004,0,0,0,135.847,367.204,765.87
52.3333,133.228,317.573,1390.5,0,0,0,112.123,554.288,1194.08,127.12,249.049,897.314,103.166,181.233,877.391,0,0,0,122.469,403.166,766.112
52.3417,132.152,320.337,1388.77,0,0,0,112.327,558.714,1204.46,120.612,275.979,882.502,97.8643,209.047,860.087,0,0,0,108.806,439.894,763.504
52.35,131.49,323.57,1388.72,0,0,0,113.26,562.107,1210.1,114.008,303.94,865.716,92.0001,238.289,841.367,0,0,0,92.4907,472.204,760.423
52.3583,132.049,326.966,1390.75,0,0,0,113.607,564.509,1211.66,107.862,332.253,847.612,85.9508,267.033,820.989,0,0,0,76.7941,504.173,753.519
52.3667,133.131,330.455,1394.63,0,0,0,113.831,566.272,1209.24,101.937,360.171,828.554,80.1315,296.33,799.838,0,0,0,65.776,533.634,747.742
52.375,134.018,334.329,1399.23,0,0,0,113.016,567.213,1202.8,96.4524,386.507,809.458,74.4764,323.37,779.243,0,0,0,0,0,0
52.3833,134.615,339.037,1404.11,0,0,0,111.544,567.81,1193.3,91.7396,410.257,790.239,66.4896,348.006,758.703,0,0,0,0,0,0
52.3917,134.978,344.082,1408.69,0,0,0,108.977,568.773,1181.36,86.7148,430.843,771.818,62.5884,369.09,739.382,0,0,0,0,0,0
52.4,134.895,349.558,1412.12,0,0,0,105.243,569.719,1167.39,81.3719,443.41,755.045,57.9182,382.159,721.727,0,0,0,0,0,0
52.4083,134.978,355.333,1414.06,0,0,0,101.073,571.227,1151.8,78.6444,439.119,750.504,54.4857,384.395,713.871,0,0,0,0,0,0
52.4167,135.648,361.936,1414.22,0,0,0,95.8305,574.818,1136.97,77.3485,430.93,743.523,55.3812,379.106,711.293,0,0,0,0,0,0
52.425,135.502,369.309,1413.1,0,0,0,87.1886,581.591,1127.76,75.399,423.119,747.201,56.0543,373.205,712.449,0,0,0,0,0,0
52.4333,134.44,376.779,1410.84,0,0,0,78.9814,591.19,1127.94,76.209,418.24,753.835,55.8416,369.972,715.828,0,0,0,0,0,0
52.4417,133.721,384.607,1407.89,0,0,0,74.0373,601.309,1132.54,74.8726,415.165,760.3,53.553,369.21,718.845,0,0,0,0,0,0
52.45,132.727,392.832,1404.45,122.681,268.564,1362.62,71.6035,610.418,1136.54,73.7532,416.624,764.347,50.2349,370.599,720.516,0,0,0,0,0,0
52.4583,131.389,401.424,1400.87,119.25,281.834,1356.25,70.3356,616.853,1137.76,70.7514,420.666,762.061,48.503,368.776,719.577,0,0,0,0,0,0
52.4667,129.332,409.849,1397.29,117.497,287.737,1353.13,69.6363,621.568,1135.17,69.7176,416.606,758.76,49.1451,365.614,717.436,0,0,0,0,0,0
52.475,126.815,418.005,1393.71,116.971,293.196,1349.25,68.2257,625.85,1129.11,70.2722,412.671,756.2,49.7889,364.431,715.869,0,0,0,44.8224,612.646,702.504
52.4833,124.541,425.474,1390.34,117.786,299.013,1345.17,66.5444,631.025,1120.96,71.6,413.773,753.811,50.1336,365.35,714.515,0,0,0,47.3485,614.847,699.746
52.4917,123.241,432.46,1387.53,118.754,303.927,1341.15,64.4031,636.992,1109.99,68.5626,419.515,751.29,48.261,368.073,714.671,0,0,0,0,0,0
52.5,122.395,438.072,1385.91,118.823,308.283,1337.73,59.8529,641.965,1101.22,64.619,426.609,751.685,45.6147,372.934,715.235,0,0,0,43.5868,619.992,700.37
52.5083,122.072,441.77,1385.58,118.503,312.776,1335.75,56.6978,647.617,1100.16,62.0986,432.779,752.498,44.3506,378.229,716.196,0,0,0,43.2532,626.709,698.764
52.5167,122.529,444.177,1386.45,118.046,317.223,1335.02,54.4439,655.415,1104.26,64.395,437.964,754.929,44.501,383.51,717.902,0,0,0,44.9365,632.633,699.214
52.525,123.292,446.244,1388.04,118.264,322.391,1335.46,52.8757,664.743,1109.21,66.2628,442.556,757.818,45.129,387.804,720.312,0,0,0,46.0548,637.652,699.48
52.5333,124.235,448.265,1390.05,117.985,327.792,1336.48,52.0089,673.536,1112.3,67.1745,446.302,760.256,45.8135,391.875,722.385,0,0,0,46.6033,641.152,700.265
52.5417,124.768,450.353,1392.85,117.622,333.602,1337.88,51.6433,680.018,1113.67,66.3913,450.164,761.912,45.5541,394.46,724.414,0,0,0,46.0861,644.149,700.262
52.55,124.845,452.369,1396.26,117.415,339.793,1338.99,51.6305,684.862,1113.55,65.097,451.675,762.805,44.7497,395.654,725.513,0,0,0,45.3084,644.462,700.556
52.5583,124.655,454.5,1400.22,116.22,343.912,1340.46,52.1117,688.676,1112.16,63.7294,451.933,763.118,44.2858,396.3,726.223,0,0,0,44.8301,644.541,700.487
52.5667,124.513,457.184,1404.56,114.787,346.709,1342.51,52.8964,691.322,1109.4,63.3766,452.593,762.251,44.2033,396.66,726.143,0,0,0,44.756,644.04,699.994
52.575,124.1,460.401,1409.06,114.137,351.261,1345.76,54.1656,693.553,1106.03,64.1609,452.159,761.493,44.51,396.31,726.579,0,0,0,45.6547,644.102,699.04
52.5833,123.613,463.959,1413.55,113.281,355.086,1349.48,55.6738,695.23,1102.56,65.9629,451.358,762.11,45.3723,396.007,727.032,98.0418,555.673,705.049,46.811,643.172,698.519
52.5917,122.892,467.775,1418.01,112.353,358.124,1353.57,57.1548,696.148,1099.55,67.9614,450.026,763.816,46.6774,395.637,727.536,100.092,554.819,703.083,48.0705,643.063,697.763
52.6,121.674,471.969,1422.12,111.74,361.374,1358.03,58.9171,696.632,1097.05,69.5638,449.254,764.18,47.4857,395.295,727.605,101.171,554.339,703.78,48.4462,642.37,697.545
52.6083,120.112,476.683,1426.56,111.3,364.547,1363.13,61.1641,696.842,1095.75,69.8856,449.113,763.522,47.8271,394.836,727.469,102.585,554.13,703.901,48.3029,642.088,697.436
52.6167,118.725,481.068,1431.87,110.947,367.8,1368.98,63.4366,697.116,1095.34,68.9469,449.095,762.57,47.0997,394.853,726.919,103.26,554.515,703.209,48.0891,641.574,697.736
52.625,118.036,484.278,1438.59,110.624,370.555,1375.26,65.1893,696.59,1095.38,67.4894,449.746,761.5,46.061,394.615,726.73,102.628,555.641,701.776,47.5773,642.103,697.654
52.6333,0,0,0,110.318,372.797,1381.78,66.5692,695.491,1095.82,66.49,449.559,761.355,45.3343,394.318,726.599,101.51,554.929,701.449,47.6114,641.618,697.972
52.6417,0,0,0,110.113,374.869,1388.7,67.9794,694.181,1096.57,67.0128,448.652,761.77,45.3354,393.967,726.784,101.334,554.215,702.02,48.4545,642.373,698.201
52.65,0,0,0,109.996,376.814,1395.91,69.092,692.893,1097.57,68.0437,447.918,762.204,45.9556,393.74,726.974,101.997,553.576,703.021,47.9682,640.731,698.115
52.6583,0,0,0,110.041,378.766,1403.62,69.9751,691.195,1098.82,69.4337,447.19,762.763,47.0288,393.31,727.307,102.663,553.087,703.201,48.3884,640.404,697.82
52.6667,0,0,0,109.862,380.54,1411.89,70.6312,689.145,1100.58,70.6561,446.988,763.075,48.001,393.049,727.664,103.493,553.173,702.348,48.6266,640.142,697.988
52.675,0,0,0,109.816,381.954,1420.32,71.1938,686.877,1103.04,71.1326,447.002,763.651,48.5707,392.93,728.339,104,553.321,701.633,48.6913,640.104,698.129
52.6833,0,0,0,109.988,383.816,1429.28,71.6183,684.519,1105.67,70.9562,447.453,764.202,48.5452,393.096,728.929,104.154,553.27,701.904,48.5535,639.576,698.512
52.6917,0,0,0,110.084,385.283,1438.36,72.2679,682.172,1108.35,70.5561,448.001,764.872,48.3131,393.287,729.681,103.659,553.499,702.359,48.3099,639.906,698.572
52.7,0,0,0,110.352,386.898,1447.43,72.8534,679.789,1111.45,70.1902,448.208,765.706,47.7931,393.724,730.328,103.327,553.776,702.952,47.8316,640.023,699.054
52.7083,0,0,0,110.47,388.787,1456.46,73.4185,677.214,1114.58,70.4994,448.216,766.718,47.0824,394.04,731.036,102.8,554.264,703.114,47.5671,640.771,698.951
52.7167,0,0,0,110.608,390.551,1465.6,74.1776,674.648,1117.72,70.3236,447.735,767.499,46.5534,394.427,731.44,102.513,554.214,703.36,47.5122,640.622,699.335
52.725,0,0,0,110.994,392.093,1474.59,75.0705,671.837,1120.58,70.6418,447.247,768.182,46.1381,394.655,731.788,102.413,554.399,703.614,47.6337,641.306,699.142
52.7333,0,0,0,111.217,393.757,1483.81,75.6786,668.607,1123.5,70.9095,446.892,768.679,46.1143,394.64,732.061,102.43,554.361,703.663,47.5485,641.331,699.094
52.7417,0,0,0,111.752,395.508,1492.97,76.4197,665.2,1126.25,71.2358,446.428,768.845,46.548,394.456,732.365,102.651,554.138,703.553,47.6801,640.632,699.09
52.75,0,0,0,111.125,397.647,1502.36,77.417,661.165,1128.69,71.9197,446.419,769.09,47.1369,394.238,732.584,102.927,553.65,703.555,47.5594,639.847,699.707
52.7583,0,0,0,110.215,399.741,1511.5,78.505,656.822,1131.17,72.7722,445.956,769.47,48.0966,393.796,732.998,103.327,553.375,703.33,47.5324,639.624,699.648
52.7667,0,0,0,110.025,401.91,1520.4,79.6635,652.483,1133.81,74.003,445.522,769.821,49.1123,393.414,733.35,103.866,552.804,703.122,47.4277,638.538,699.968
